sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12
61751,1077,64566,12088,35344,10496,3332,28391,41748,7427,47360,289
62775,1077,65334,13112,33296,9472,6660,27623,33044,11267,36096,60704
20024,22581,22071,35896,42000,9728,260,24295,36884,7939,47360,64288
45624,48437,47415,61752,52752,13568,63747,30951,44820,3075,42752,64288
53816,56117,55095,4153,56080,9984,62467,32487,37140,5379,49408,61728
11064,14645,13367,27192,40976,10496,62211,25831,38932,5891,48896,63776
22840,25141,24631,38712,43536,13312,1284,28903,41236,1027,35328,63008
37688,40245,39735,54072,48912,9984,65027,24807,40212,10755,43520,545
58936,60981,60471,9785,57104,10752,64515,34023,38932,2051,45824,58400
38968,42293,40759,54840,50192,10496,63491,25063,46612,3587,47360,56864
63031,2357,567,13368,33808,10496,56067,37607,46100,1539,40192,63520
39224,42293,41015,55096,49168,11008,516,31207,36372,6403,44288,54560
39992,43829,42295,56120,49680,11008,60931,32487,35860,5891,42240,55584
1592,6453,4663,17464,37136,9984,56835,28391,44308,60162,41984,62240
23864,28213,26679,39992,45840,10496,61699,33255,46612,56834,37632,58912
23352,26421,26423,39224,45328,10240,59139,35559,44820,5123,43008,60704
2872,6453,6455,18744,36880,9472,57603,31463,38676,259,38912,65056
50744,53813,53559,1337,54032,10752,54019,27111,45076,1795,46848,59424
26680,29749,29751,42552,42512,13568,59907,34791,35092,4099,40704,61984
36664,39733,39735,52792,47632,10496,50179,37607,43284,3587,46592,53024
17720,20789,20791,33848,38672,9728,51203,33767,37396,60930,36096,62240
38968,41269,41527,54840,47376,10496,50179,30695,36116,4611,43008,1313
19512,23349,22839,35640,42512,10240,47363,40423,42772,3587,47872,289
20024,23349,23095,36152,43024,9728,39427,36327,33300,3331,34816,65312
3640,8245,7223,19512,37392,10496,47875,27623,44052,56834,40960,545
40504,43573,43063,56376,51984,14080,42243,34023,42772,60930,37120,61728
34104,37429,37175,50488,48656,9728,47875,33767,36372,60674,35840,59680
17976,26421,22071,34872,47632,13312,48131,31463,37908,57602,30976,60704
18232,22325,21815,34872,44816,10240,50435,38119,37396,59138,35584,60448
24632,27957,27703,40760,46608,10496,45827,42727,39700,54786,34816,58144
51000,52277,52791,1337,56848,9728,48899,45031,42260,59394,33792,47904
6456,9781,9271,22072,39696,9472,49923,43239,34836,57858,36352,50976
27448,30517,30007,43320,47376,9984,48131,44519,43028,58882,35584,51744
27192,30261,30007,42808,46608,9984,50179,39911,51476,57602,43520,52000
4152,6709,6455,19000,39440,12032,47107,40679,39956,56834,31232,43040
38968,41525,41015,54328,54288,11008,50179,43495,50196,60418,32768,51488
63287,1845,311,12856,38672,10496,48643,43751,49428,55042,39936,40992
1592,5173,4151,16696,40464,9984,50435,40423,43796,57346,44288,44832
41272,43061,43319,56376,54032,11008,38659,44007,39188,57602,48640,48672
30520,33077,32567,45880,50960,10752,47363,47335,44308,61698,46080,47136
35128,37173,37175,49976,53008,10496,41475,43495,48148,55810,41472,52000
13880,16693,16183,28984,48144,10752,45827,42471,37140,52738,41728,47904
9528,11829,11831,24120,45840,12544,41987,39143,44820,58882,39680,55584
60727,64052,63542,10552,41232,10240,40195,43239,47124,58882,38656,51744
24376,25909,26679,39480,52496,9472,39171,43495,44052,60162,46080,59936
41528,42805,43319,56632,59408,11008,38147,46567,42516,61442,44544,33
38456,39989,40247,53816,57616,11264,43779,39399,46612,60162,36352,54560
46904,48181,48695,62264,61712,13056,39427,40167,36116,56834,42240,58400
5944,9013,8503,21304,44304,9728,36611,41191,44820,62722,48640,54816
5176,6965,7479,20024,44048,9728,38915,39655,44564,52994,41472,61728
28216,29749,30263,43320,52496,9984,35075,45031,44564,56834,46336,53536
28728,31029,30775,43832,52496,10496,45571,43495,46356,61186,43520,53792
5176,6965,6967,20024,42768,9728,46339,41191,51220,55042,49920,59936
29240,29749,30775,44088,51984,9728,39171,46567,50452,58626,43008,58400
27192,29237,28983,42040,52496,10752,50947,41959,42516,59138,44544,53280
56631,59188,58934,5688,42256,10752,44803,44007,50452,55298,50176,57888
57656,57653,58679,6713,273,10240,48387,45031,47636,61186,46592,51488
18488,20277,20023,33080,51984,10496,44035,38119,51732,57346,44544,49184
62519,64308,64566,11832,43536,9984,42499,48103,53268,61698,45568,46624
312,1589,2103,14904,45840,9984,44291,38887,52756,54274,39168,53280
47672,48181,48951,63032,60432,9472,39939,44263,50452,56066,49664,43296
28472,30005,29495,43320,56336,10240,48899,48103,53012,58626,50432,41248
29496,30005,30263,44088,55824,9984,35843,53991,45844,56834,51712,49952
38200,38453,39223,53304,59408,11008,43523,47591,53524,58882,46848,39456
16696,15925,17463,31032,51216,12800,35843,44263,47380,57602,47104,44320
47160,45621,47927,62264,59664,8960,36867,55527,49172,57090,44800,48928
42296,42037,43063,57144,60688,11008,40195,50919,51476,58370,47360,46368
1848,2869,3383,16696,45584,9984,34051,48103,61460,771,43520,42272
4664,5429,5943,19512,47120,9728,43267,49127,51220,54274,49920,49952
31544,32053,32567,46392,57104,10496,35331,49127,43796,64258,51968,52256
12600,12853,13111,26936,48656,10240,38915,51431,46100,50690,46592,48672
37944,37173,38455,52536,59408,10496,39171,49383,46100,64258,45056,52512
62007,63028,62774,10552,42256,10752,38915,38631,39700,53762,51200,56096
1080,1077,2103,15416,45328,11264,40707,39911,41236,58626,47872,52768
62775,63796,63798,11576,43536,10752,26883,55527,44564,65026,46848,52000
3896,4149,5175,18232,47120,9984,33027,46311,41236,60674,49152,55840
38968,37685,39479,53816,58896,11520,32259,41191,45076,59138,54272,53536
37432,35637,37431,52024,59920,11776,30211,47079,37396,60674,42496,53024
7480,7733,8247,22072,48144,10240,38147,47079,36884,60930,45312,52000
8760,9269,9271,22840,49936,10240,36355,46567,37652,1539,49920,55840
35128,34357,35895,49464,57360,9728,42243,45799,36628,53762,42752,55840
35640,35637,36407,50488,58896,10240,30979,50663,36372,55298,44032,49440
34872,34101,35639,49464,58128,10496,35075,55015,40212,58882,49152,53024
21048,21045,22071,35384,53008,10240,39939,54247,36884,59138,42240,49440
63287,64820,64566,12600,45328,10496,34307,51687,35860,60930,48640,51744
39736,38709,40247,54072,61200,11008,39939,47591,31508,63490,48384,53024
8504,8757,9783,23096,49424,9728,40707,50663,32532,61442,48384,51232
10552,10037,11063,24888,50960,10240,49667,46055,31252,5891,40704,52256
36664,34613,37175,51256,60432,9728,48387,46823,40212,64770,46080,47136
62519,62772,63798,11576,47120,10240,46851,47591,35860,1027,50176,46112
51768,49205,51767,825,1297,11008,50179,47591,30996,63234,39424,44064
63287,62516,64310,12344,45840,9984,44803,51687,35604,63234,44288,42016
63031,63540,63798,11832,46864,10496,49155,54503,29716,59394,46336,53536
22584,21301,23351,37432,53776,9728,50691,52967,33044,57858,36096,54560
59704,57653,59191,8761,2321,11264,53763,52711,32532,62978,43008,50720
23096,22581,23863,37688,55312,10496,47619,54759,29204,58114,44032,48160
29496,27701,29751,43576,56336,9984,48131,44263,39444,62978,47872,54304
10808,9781,11831,25144,48912,10240,53763,47847,32276,65282,52992,53024
13112,12085,13879,27704,48400,9728,53507,50663,29460,63490,41984,52256
16696,15413,17463,31288,50192,10240,55299,45799,40724,1283,42240,50720
35128,33845,35639,49976,58128,10496,60931,38631,28948,1283,43008,56608
7480,6197,7991,21816,49168,12800,65027,44263,34324,61442,39168,54304
1336,53,2103,15416,43792,11264,58115,41959,40724,3331,48128,55072
21304,19253,21815,35896,51472,9472,58115,41447,35348,62210,43008,52768
3384,2101,4151,17720,47120,9728,63491,41191,35604,3,34560,50208
28216,25653,28471,42552,54544,10240,64259,33767,32276,771,41216,50976
40248,37685,41015,54584,59664,9984,63235,39143,36372,3075,43776,43808
63031,62260,63798,11832,43280,9728,62211,40167,33044,61442,42752,50976
5688,4149,6199,20024,44560,9728,54787,36839,33044,62722,40448,48928
13368,11061,13879,27960,47120,9728,64771,39143,26644,63234,45312,50208
11576,9013,11831,25656,48400,12544,56835,46567,32788,515,50944,52000
35384,31797,35383,49464,55824,10240,61443,41447,29972,60930,41216,52512
21816,19765,22583,36152,51728,10240,60419,44007,33300,1283,43264,50208
30520,28725,31031,44856,55824,12288,54275,46055,33812,58370,40192,46368
41016,37941,41015,55608,60432,10752,63747,32999,33556,60930,39936,51744
29496,26421,29495,43576,55824,12544,58115,37863,29972,61186,44288,46880
17208,15413,17975,31544,52240,10240,51715,42727,30228,3,42752,53792
39992,37173,40247,54584,58640,11264,59395,40423,44052,60418,39168,48416
34104,31285,33847,48184,56592,10752,53251,48871,33556,61954,43776,54304
40248,36661,39735,54328,57360,10240,63747,47335,39444,62466,39936,38432
45624,42293,45367,59960,61712,9728,55811,46823,27924,61698,47104,48928
4664,3125,5175,19000,49424,10496,54531,44263,32788,1539,40448,50208
33848,31285,34359,48440,58896,10496,59139,52455,38676,59394,36608,50464
15672,13365,16695,30008,52240,10240,63235,47079,32532,59650,42240,49696
64823,62772,55,13112,45072,10496,63491,45799,33556,63490,44288,53280
31032,27701,31543,45112,59920,11776,61187,43751,42260,3,41472,44576
29752,26677,30519,44088,60688,9984,55299,48615,40724,1027,47872,52768
18744,16181,19255,33080,55824,10752,58115,58855,40724,64258,45568,53536
22584,19509,23607,37688,57104,9984,55555,53735,36884,57090,46336,59936
26680,23605,27191,41272,57360,9984,60675,45799,32020,60930,47872,53792
32824,30261,33591,47672,60944,10496,53251,48871,40468,52482,47104,56608
58679,56884,59702,7992,48144,9728,51203,54759,36884,259,47104,54560
41016,37685,41271,55352,1041,10752,56835,55527,42772,55042,43264,56608
3640,821,4919,17976,51984,9728,54019,55527,40980,59394,36352,52768
54328,48949,54583,3897,5137,9728,56579,45543,37396,54786,50688,48160
57144,52533,57655,6713,6673,10240,55555,46823,34068,61698,44544,51744
41784,37685,42295,56632,2577,9984,53251,41703,36372,55810,45056,49184
41528,37941,41271,55864,65296,11520,55811,42727,39444,60674,41984,47392
34360,30261,34871,49208,64272,10496,49155,41191,43540,2051,51968,49184
62263,59956,63286,11064,50448,9984,52483,35047,42260,64514,43008,57888
25656,22837,25655,40504,63504,10496,54019,44263,32276,57602,39168,55584
8248,5173,9015,22840,55056,9984,59139,40423,37396,64002,48128,54304
13368,9781,13879,27960,58896,9472,53507,43751,44308,56578,40704,53280
14904,11317,15671,28984,59664,13568,56067,43239,41236,8451,48128,52000
41272,36661,40759,55352,1809,10752,52739,42983,43796,63234,46336,61984
38712,34101,38711,53304,65296,11520,49411,42471,40724,64258,46080,50208
17208,12597,16951,31544,59152,13824,53251,43495,47892,3843,47616,54560
33080,28469,33079,47416,64272,9984,50691,49127,44820,65282,50944,54304
20792,17717,21047,35384,61712,10496,57091,44007,38932,64770,49920,60448
1336,64052,1335,15416,54288,10240,55299,44775,34068,8963,45056,55840
39736,35381,38967,53816,4369,12032,48899,39911,36628,63490,40960,63264
13368,9781,12855,27448,60688,13824,46851,37607,42004,5635,50176,62496
58680,53301,57911,7481,8977,10752,54787,39911,48148,58370,48640,60448
48952,44085,47671,63032,5905,10496,56067,34279,44820,61186,41984,54816
38712,34357,37687,52792,4369,11776,48387,33767,40724,65026,45568,52256
32312,27957,31287,46136,273,10240,50947,42471,41236,2307,44800,55840
11576,7733,10551,25144,58640,13568,51971,47335,48148,61442,41984,56352
20792,16693,20535,35128,61456,9984,44035,41959,49684,60674,38144,44064
38456,34613,37687,53048,3857,14336,48131,40423,47124,58882,46592,52768
18744,15157,18487,32824,60944,10496,47875,41959,45588,515,45312,51488
41272,35893,40247,55608,3601,9984,41219,44263,45844,61698,47360,53280
3896,65076,3383,18232,56592,9472,43267,50663,48148,2051,43008,55584
7480,3637,6967,21304,58128,10496,47875,29927,53524,60930,44032,54048
55352,49461,53815,3897,8977,9984,45571,36327,49940,59394,51200,53792
17208,12853,16695,31032,60432,9728,48643,36327,36372,5891,41472,53792
61751,58676,61750,10296,54032,10240,53763,35047,48916,1027,42496,60960
42040,36661,41015,55864,3345,10752,46083,36327,48148,4611,43520,4641
41528,36405,40759,55352,3089,11264,52995,34535,43028,2563,44544,63264
34616,28725,33079,47672,63504,10240,59139,30183,45332,62210,48128,60448
38968,32821,37175,52536,1297,9728,49411,24551,39188,9475,59392,63520
23096,17461,20791,35896,61712,10240,55299,36071,48916,6915,47616,63520
31544,25141,29239,44600,62224,9472,49667,32743,48660,65026,42496,801
15416,9781,12855,28216,56336,10240,45827,30439,46868,515,47104,65312
42040,34869,38711,55096,64528,10496,50435,29927,37908,4611,46848,6433
2104,61748,64566,14904,53008,10496,50947,31207,39956,5891,46592,4897
4664,63540,1591,17208,54288,9728,52739,27111,49428,65282,44032,289
31288,24629,27959,44088,64016,10240,48387,28903,45076,3331,45056,6433
36664,28213,33079,49720,65296,9216,50435,25063,41748,2051,51968,62752
6968,64564,3383,18744,54032,12544,49411,26343,42004,6147,44032,6945
4664,62772,1591,17464,55824,12544,48387,26087,43540,1539,41984,4129
10296,3381,6455,22584,56848,9728,51971,33255,43284,4355,54272,2849
10808,2613,6199,22072,55824,13056,42755,38119,55316,11267,47360,59936
39736,30773,34871,51768,2577,10496,50179,32231,43796,61442,49664,63264
18232,10037,14135,30264,59408,9728,46851,26855,42516,59650,41472,58912
37176,28725,32311,48952,64272,11008,45315,33511,45076,64514,44288,3617
5688,63796,1079,17208,54544,10496,54275,39911,42516,59394,38144,58656
11320,2869,6711,22840,56848,10240,45315,31719,35860,5635,40448,57120
39480,30773,34103,51256,2833,12800,50947,32743,39444,59906,44032,54304
20536,12085,15671,31800,61712,10240,46083,33511,38164,2563,35328,62496
42040,33077,37175,53816,4625,11520,55043,35559,42260,58114,41984,56864
16696,8757,11575,27960,60432,13824,50691,33255,43540,57346,37888,54304
40504,31285,35639,52280,1297,9728,45315,28647,39700,58626,45824,59680
45368,37173,40503,56888,4369,10240,57091,28647,36372,62722,44800,54048
30008,21813,25655,41528,61456,10240,49667,36327,42260,65282,37888,59168
9528,1589,4919,20536,51216,9984,53507,26343,39444,61442,34560,5153
29496,20789,24375,40760,59408,13056,54531,39399,40468,63234,44544,2081
65335,57396,60982,11320,49168,9984,50947,35559,43796,62466,35328,61472
26168,17205,21559,37688,58896,9728,51203,38119,34324,60418,39424,59680
49976,39989,44855,60984,2321,12800,46595,37863,30740,61954,51456,60960
14904,6453,10039,26168,54032,9728,50947,35559,34580,57858,41728,59168
1848,60468,63030,13112,53264,10240,56323,34535,34836,56066,35840,57376
6456,64564,2103,18232,53776,9984,49923,47591,35604,60930,42752,59680
5176,63540,1335,16184,55056,10496,54787,36071,38932,55298,39424,51232
11320,4149,7223,22840,57104,9984,54019,36839,32020,55810,41984,60192
16696,8757,12343,27960,57616,13568,60931,36071,34580,59138,36864,61472
22840,13877,17975,33592,60176,9728,53763,41959,45588,59906,42752,52256
36408,27189,31543,47928,64528,10496,54787,45543,41748,56322,38400,50464
2616,61748,64310,13624,52496,9984,45827,35815,49684,57346,40704,48160
27704,18997,22583,38712,60944,9728,51203,43495,47636,51970,42496,60704
54072,44853,48695,65080,5137,9728,49667,45799,38932,55042,36608,52768
55352,45877,49975,1081,6161,9728,53763,40679,40724,56066,36608,52768
19000,11573,14647,30264,56848,10240,53763,43751,44308,59138,40448,52512
33336,25397,28215,44344,785,11776,53251,35815,46356,60162,47104,56608
32056,23605,27447,43320,64528,12544,50179,40935,48404,60930,43264,47392
39480,32053,34871,51000,2321,10240,49411,36839,43028,51458,49920,59168
3128,61236,64310,14136,53520,9472,52227,35303,46100,54530,36608,57120
42552,34101,37687,53560,4369,10496,50435,34023,45076,54530,40192,62496
26936,19253,22071,37944,62224,14080,52483,30183,49428,55298,43008,51232
38200,36405,34615,49720,5393,14848,45571,32999,46612,60674,44032,63264
3128,62516,64566,14136,54288,9728,45827,34279,53012,57346,40448,61984
14904,7989,11063,26168,59152,9472,48643,40167,49684,56322,42496,55840
9528,2869,5687,20280,57104,12800,48387,32743,45588,55298,41728,59168
4152,63540,311,15160,55056,10240,41731,34023,46100,56578,37120,56096
7992,1333,4151,19256,58384,10240,51971,35815,40980,60930,34560,55840
35128,27957,30775,46904,1809,10240,42755,39143,47892,56322,37632,61728
64567,58164,60726,10296,55056,10752,41475,32999,48404,59650,44032,60192
61496,52789,56631,7481,14609,11008,49923,31463,50708,52226,34816,55840
4664,65076,1335,16184,57360,10496,48131,32999,48148,56578,30208,58144
42296,35125,38455,53816,6673,11264,52995,38631,50964,52226,42496,62752
12856,6197,9271,23864,60432,13824,47875,38375,51476,62722,37376,60192
38200,30773,34103,49976,5393,11776,47107,34535,50452,56834,32512,61216
47416,39733,42807,58936,10257,10752,40451,35047,54804,60674,37632,60192
25144,18485,21047,36920,1041,9472,38659,37863,50452,52226,40192,64288
29496,22837,25143,41272,2321,10240,39171,37095,49940,49922,32768,62752
41272,33077,36407,52536,7185,11008,38147,34023,53268,53762,33792,62752
57400,49461,52535,3897,12561,10240,42243,34023,60180,49410,31488,55328
40504,33589,35639,52536,5649,9984,39683,29415,47636,54274,35072,62752
23352,16693,18743,34616,273,9472,39939,38119,49172,53506,37376,56608
26168,19253,21815,37432,64016,9728,38659,44775,61716,62466,32512,61984
11576,5173,7479,22840,60688,10496,39427,31975,48404,59394,36352,62752
15672,9781,11575,27192,64272,10240,37891,34279,54036,49666,35328,64800
7736,821,3895,19256,60688,9728,36611,33767,49172,63490,30720,55328
9016,1333,4919,20024,60176,9984,37123,34279,49940,58370,30720,60192
14648,7477,10295,25656,62224,9984,33539,31463,46356,65282,32512,52512
2872,60980,64566,14392,58128,11520,33795,32999,56340,58114,37888,61216
65335,58676,60982,11320,59408,9728,41219,33767,48916,56066,42496,59424
5176,63796,567,16696,59408,9728,34819,36071,46868,62466,40448,60448
54328,45109,48951,825,12817,9728,35587,32999,48916,59650,37120,64288
35384,26677,30519,46904,6929,9984,32259,34279,45332,56578,40192,55328
17976,10805,12855,29496,61712,9984,33027,42215,50964,62466,44032,59680
60216,51509,54583,6457,12305,10752,27907,32231,44052,52226,35072,61984
22840,15669,18231,34872,63248,9984,30723,41959,46100,60674,34048,2593
32056,22837,26935,43320,273,12288,29443,37863,45844,54786,38400,58912
19768,11829,14903,31032,62224,10240,27651,42727,38420,58626,44800,60448
1592,59700,62518,12856,53776,9728,20227,43751,37908,60418,38400,59680
2616,59700,63286,13880,55056,9216,30723,35303,41236,60930,39936,63264
28728,22581,23607,40504,65040,11776,27139,40423,42516,60162,36864,57376
10040,2101,5175,21560,57104,9728,24323,42471,33044,60162,35328,60960
47416,38197,41271,58936,6161,13312,24835,40167,36884,62722,38400,54304
15160,6709,10039,27192,58640,9984,25859,43751,42004,59394,35584,56096
42040,32821,35895,53560,2321,11008,25347,38887,27668,63746,43008,58400
25400,16437,19255,37176,60944,9728,32771,50151,31764,62722,31488,54560
37688,28469,31543,49464,17,10240,25603,44263,31508,58114,37632,54304
42296,32565,36151,53816,785,9984,31747,39399,22804,56578,34304,54560
24120,16181,18743,36152,60688,10496,33027,41191,30228,57346,39680,50720
6968,64820,1591,18488,53008,10752,31235,41703,30740,62978,44032,51488
27960,19509,22327,39480,61968,12544,34819,36071,24596,64002,41472,52000
10808,2869,6199,22840,55824,9728,38659,43495,27156,60674,39424,53536
15416,7221,10039,27448,56080,10240,41731,45287,31252,63490,35840,53024
19256,10037,13879,31288,58896,9728,36611,39911,22036,62722,41472,45856
22840,13365,17463,34872,59920,9728,45059,40167,30740,61186,44544,52512
54584,43829,48183,1081,7441,12032,39427,38119,31508,57346,41728,59936
35896,25397,29751,47672,65040,9984,46339,43239,32020,62722,40192,52256
17976,7477,12087,29496,59408,9728,45059,44519,30228,60674,50432,53024
43832,32565,37175,55096,3857,11008,49411,49895,37140,64770,32512,54816
4664,61492,64566,16696,55312,10496,46595,41959,28948,59906,56320,53536
29240,19509,23607,41272,64784,10496,54531,41959,37140,63490,42752,44832
11576,1845,5943,23352,58384,9728,54787,47079,29972,58114,46336,48160
59959,50740,54070,5944,53008,11520,54275,40935,30228,64002,56064,56352
13112,3637,7735,25144,59408,10496,52739,37607,41236,1283,46592,49952
61239,51508,55862,7736,51216,9728,51715,33767,29972,1027,55296,44320
63799,53556,58166,10040,53264,10752,54787,42471,32788,60930,51456,51488
36152,25141,29751,48440,529,11264,57091,38375,36116,6403,49408,50976
9784,821,3895,21816,57616,10240,58115,40679,28948,5891,55808,58912
33336,22325,27447,45880,1297,9472,55299,41959,39188,5123,51968,46112
62263,53044,56886,8760,51216,10240,57091,40679,35092,61954,51200,50208
45368,33589,39479,57912,3089,9984,60931,49127,27156,63490,43776,53024
4920,60724,64822,16696,53520,9472,52739,46567,37396,63234,58368,48928
8504,64052,2871,20280,57360,13824,54787,43751,40980,3,49408,49184
34360,23861,28727,46392,1297,10496,59139,55527,34836,59906,60928,47392
64823,54324,59446,11576,54288,10496,49923,47079,33556,1027,43520,48416
18744,7733,13367,31032,60176,9984,57091,63463,39188,61954,48896,47648
22584,11573,16951,35128,62992,10240,53251,51431,31764,57858,50432,48160
39480,26421,33335,51768,1809,11264,55299,55527,37140,2307,46336,46624
22072,13877,16951,34616,62992,12032,48643,55271,34580,60162,52480,49696
45368,33333,39735,58168,5905,10496,45827,55783,30996,61954,47360,52256
26168,14901,21303,38712,62480,10240,56835,60647,35092,60162,53760,49696
26680,15925,21303,38968,62224,12800,44803,6376,37396,60674,53504,46112
32312,20533,26935,45624,62736,9984,41475,63463,34580,59650,47872,50464
15672,4661,10807,28728,57104,9984,45571,60647,38932,62210,55808,46880
63799,53044,59446,11064,50192,9984,47363,62951,37908,58626,51456,50720
31800,20277,26935,44856,63248,11520,47363,60391,35348,771,44288,49696
8760,63284,4407,21560,56592,13312,50947,63463,39956,64514,52992,44064
16184,5941,11575,29240,58128,10240,51971,65255,32532,62210,56320,45344
39224,26933,34103,52024,529,10240,54275,232,37140,3075,52736,48160
3640,58932,64566,16184,53776,10752,48899,64487,41748,55810,59648,55328
6968,62004,2359,19256,55056,10240,56067,61415,37140,55810,49408,43296
55608,42549,49719,2617,7185,10240,57347,62951,36116,61186,57344,38432
62263,51252,57910,9016,49936,9728,56067,56551,49428,2051,57344,53536
26424,14389,21047,38968,61200,9472,54787,61159,46868,59906,3585,44832
11576,1077,6455,23864,56848,10240,5380,57831,46868,65026,58880,46880
14904,3637,10039,27448,57104,10240,65027,62183,49428,65026,60672,40736
38968,25909,33079,51000,2577,10496,3588,57831,50452,61954,60416,51744
41528,29237,36151,54072,2321,10496,59139,50407,52756,2563,56576,53792
31544,19509,26679,43832,273,10752,4356,57063,60948,3331,55296,55328
36920,23349,31543,48696,529,9984,5124,53223,47380,3843,58624,48672
39480,25909,34103,51768,2577,10496,63235,51687,52756,771,62208,57888
1592,55604,62262,13624,56080,10496,65027,48871,55316,2563,55296,56096
51768,37173,45879,63800,8209,9984,6404,45543,57108,4099,60928,60960
54840,39733,48695,1337,10001,9728,1540,47079,54804,64002,59136,63776
14648,821,9271,26168,60688,12800,1796,45031,51476,7939,59648,56096
21048,7733,15671,32824,529,10240,7940,45031,64532,5123,64768,60704
56376,41525,50231,2361,14353,11264,13572,42727,63764,7171,57344,63264
28216,15413,22583,39992,4881,10752,6916,40167,59156,1027,60160,60448
28472,16181,23351,40248,5649,10240,7428,46311,1557,5635,56064,65312
56375,45876,51766,2872,58128,10240,2564,42471,55316,259,56576,64544
17464,4917,12087,29496,1297,9984,6660,46823,64788,62978,62464,61728
17464,4917,11575,28728,1041,9728,60675,39143,2581,58626,64256,65312
21816,10293,15927,33592,4625,10496,3332,38119,58132,3,64000,1057
33848,21045,27703,45624,9233,11776,516,36839,60692,65026,59904,62496
38456,25909,32567,50488,11537,12032,2820,31207,2069,3075,58368,5409
16184,2869,10039,27960,2065,12800,5124,38887,59412,59650,62208,545
6456,60724,823,18232,62992,9216,1796,42727,59668,515,257,7969
9784,309,4407,21560,529,10496,57347,37095,2581,63746,54784,9761
64311,55092,58678,10296,62480,10752,3332,41703,64276,3075,56064,8225
2616,59188,63030,14392,63248,10240,61955,44519,64276,63746,62720,9761
10296,1077,4663,21816,2577,10752,60163,38887,61716,60930,61440,2593
20536,10805,14647,32056,5905,13312,59907,35559,533,62466,769,8737
40504,30005,34103,52280,12049,9984,61955,37095,62996,55042,54272,5409
1080,58676,61494,12856,63760,10240,59139,35303,65044,61954,54016,8737
5176,63028,55,16952,65296,9984,50947,44519,64020,59394,64256,10017
33848,25141,28215,46136,10257,9472,55555,33511,1557,57346,52992,2337
39224,30773,33335,51256,11793,9728,54787,32231,3861,55554,64000,2593
61752,53301,55607,8761,20753,11008,54275,42983,61972,56578,57856,1057
31544,23605,25655,43576,9233,12288,52483,38631,62740,55810,58112,2081
36152,29493,30519,49208,12561,10496,50691,39655,61204,57346,53760,64288
55096,47157,48951,2105,16401,10496,42499,31463,1045,57602,58368,58400
1592,61748,61750,14136,63504,10240,41987,38887,61204,58626,50176,4897
7480,1589,1847,19512,1041,9728,41219,38631,62740,59906,49152,4385
10808,5941,5175,23352,2577,9728,32259,41703,1045,53506,60160,2337
56120,49973,49719,3385,20241,9984,41987,37607,54548,51714,49408,2593
15672,11317,10295,28472,4113,9984,35075,44519,56852,57858,45824,62240
39992,35893,34359,52792,13841,10496,36611,42215,53780,48386,55296,64032
21560,17717,15927,34104,4369,10752,30723,46823,54036,52226,45056,59936
3896,1077,64054,16696,529,9984,35331,52455,61972,49410,50432,61472
7736,5173,2359,20280,4369,10240,23043,44519,62228,46338,54016,60448
58168,53813,51767,5433,23569,10496,32515,45799,55316,47874,44800,55072
57655,55860,52278,5176,65296,9984,25603,42471,56596,50178,51712,2593
59960,55861,53303,7225,26897,10240,19459,42471,54548,48898,53760,61728
35128,32821,28727,47416,16913,10496,29955,44519,52244,45570,47616,57120
15416,14645,9783,28216,9489,9984,19203,45287,45844,42498,46848,55840
40760,40245,34359,53560,22289,10496,10755,50151,54036,39426,45824,61728
41528,40757,35127,54584,19473,9984,17923,44519,49172,40962,51968,64800
26680,28469,20535,39480,15121,10240,11011,44519,55828,40450,42752,57376
5944,8757,567,18744,8977,9984,14339,51943,54036,44802,44544,55328
49464,51253,43063,62520,25361,9728,13059,57575,46868,48130,40448,49952
32056,34613,25911,44856,19729,10240,15875,48103,45332,35586,46848,54048
33848,36917,27703,46648,19217,9984,6147,55783,48404,47618,53248,61216
34616,37173,28215,47416,18705,14336,20483,56295,42260,48130,41728,56608
39480,42549,33079,52024,19985,9728,11523,53991,42516,47618,40704,49440
20792,27445,14903,33336,14609,10496,22531,53735,43796,42242,35328,50208
20536,25397,14647,33080,14353,9984,16899,55783,42516,46082,33024,50720
40504,45877,33847,53048,22801,10752,13827,55527,46356,48130,43008,56096
22072,28213,15927,34616,14097,10496,14339,49639,41236,42754,41472,50464
44344,48949,37687,56888,22545,9984,15619,50407,43028,47362,39424,52256
5944,11573,311,18488,7697,9728,11779,55015,46100,46338,33536,55840
15416,20789,9783,27960,11281,9728,14595,55271,44564,45314,38400,59936
58423,65076,53302,5688,4625,9472,13315,47591,41236,43522,44288,46112
40504,45109,34871,53304,24337,9984,20995,45287,40468,39682,33280,57376
37432,42293,31543,49720,19729,10240,15875,55527,37908,37634,33536,46880
59704,63541,53303,6201,29201,9984,14851,51431,43284,37378,39168,43808
37176,42549,31287,49976,19985,10752,16643,51943,38676,48386,33536,50976
40760,45365,34615,53560,24081,9984,20227,52967,33556,47362,34048,52000
58424,62773,52023,4921,31761,11520,19715,50663,46868,46594,34304,51232
65335,6709,60214,12344,7697,10496,17667,49639,37396,42754,41216,50208
26168,32309,20535,38712,16145,9984,22275,56295,42516,43010,35584,49696
4408,11061,64822,17208,6673,9728,19203,59111,43540,46850,36864,50976
50488,56117,44087,63032,23569,9984,16387,53735,40468,45314,33792,47648
31288,38197,25399,44088,18705,10752,24067,54503,35860,40450,35072,51488
