sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12
2101,9779,57146,3642,61209,11264,54537,1538,43294,20739,60928,63776
48692,55858,37434,49465,51993,9984,59401,59393,40734,20483,58880,65312
24628,33586,11834,23865,38169,10240,48137,58625,46110,18179,2817,6177
15669,24371,9275,20538,5146,10752,51721,61697,53534,19203,257,60448
26164,35378,14394,26937,38681,11008,51209,65025,45342,9219,58368,58144
46900,57394,38458,50489,52249,13824,51465,1538,48414,11779,65024,10273
53044,64050,45882,57657,54041,9472,48905,1538,40222,14083,63232,545
64308,10035,57402,3386,62233,10752,49417,770,44062,8195,62208,5153
62260,7987,56378,2618,63769,9984,46857,57857,43550,8707,65024,2849
40500,52274,31802,43577,50201,10496,46345,62977,46366,9731,65024,63008
35892,47410,27450,39481,46361,9216,44297,59649,42782,8707,1,62752
44084,56114,36154,47929,52249,13824,43529,60417,49438,11779,57856,2337
56116,3123,49210,61241,56089,10496,40201,64513,48670,9475,54528,64800
41780,52786,33338,45369,48921,13568,38921,61953,47646,4099,1,64800
56116,1843,48186,60473,57113,10496,31497,56577,47134,5379,57344,2081
9525,19507,2875,14650,1050,10496,34313,59137,45854,4099,56576,2337
33588,42802,22586,34105,42521,9984,27401,61441,39198,1283,51712,60960
41268,49970,31034,43065,48665,9728,29961,1282,43806,4355,55040,59424
11573,20019,4667,15930,4378,10240,30729,770,44830,10243,52480,57632
60212,3379,50490,62265,60185,10496,27145,62465,35614,64258,58624,56864
54580,62258,44090,55865,57113,13312,32777,63745,45854,1283,56832,56608
31796,43570,18746,31289,44825,13056,26889,4610,38430,3075,58112,545
30004,38450,17210,29497,41497,10240,25097,50689,38430,4355,57856,3617
309,7475,56634,2618,63001,10496,23561,54529,52254,65026,57344,57376
63028,5171,53050,64825,58137,11776,22793,48385,48926,8963,50176,63520
56372,63538,45370,57145,53529,9984,17161,52225,45598,11523,45056,53280
48180,55090,36154,48185,47641,13312,18697,60161,40478,62978,55552,56096
54836,62002,42810,54585,50457,13568,18185,57601,45854,4867,54016,55584
14133,20275,4155,15930,64537,10752,9737,50945,48158,5379,40448,47904
63284,3379,51002,62777,55321,9984,17161,58369,47646,6147,50944,62752
36148,43058,21050,33337,40729,13056,12809,54273,45086,1795,41472,50976
64820,4915,52538,64569,58137,10496,17417,54273,44574,1027,53504,61472
42036,47666,27706,39737,45849,9984,13577,50945,47902,4867,45824,57888
43316,48690,29498,41529,45081,9728,12553,55041,49182,61442,48896,54304
64052,3635,51770,63545,58905,9984,17673,54017,52766,64002,46080,57120
5941,11571,59450,5690,60185,10752,12297,55041,51742,61954,38912,53536
18229,22323,6715,18234,3866,10240,13833,59905,50974,771,49408,54048
25140,29746,8250,20537,35865,9984,6409,51969,45342,64258,56576,50976
50740,54578,35642,47673,49177,13568,11273,58625,37918,2563,60416,51232
41780,46642,25914,38201,44569,10496,14857,56321,45598,55554,49152,50464
55604,59186,41530,53049,53529,14336,8713,52225,42782,3587,47360,49952
37684,41522,20794,32825,43545,10240,5641,50177,40734,771,48128,46112
3381,7731,54586,1082,59673,12032,4617,50177,39454,2563,50944,55840
2613,5939,53818,65081,59929,13312,13577,49921,44574,63490,40960,53536
33332,37426,15418,27961,38681,9728,4873,51969,46622,62466,42496,51488
53556,58418,37690,49977,49177,10496,3081,44289,40478,57858,42752,44064
33332,38194,15674,27961,31001,10240,62728,47873,39198,62210,46592,44576
54836,59186,39226,51513,43033,9984,521,45313,45342,515,50432,41504
1077,5427,52794,64569,48921,11776,63752,52225,33310,2819,43520,43552
37428,41266,19770,32569,32281,13312,5385,41729,36894,58370,46336,42016
37172,41522,20282,32313,32793,9472,5385,47361,39710,3,49408,45600
309,4403,51770,63801,49433,11520,6921,53761,41758,259,43264,51488
40756,45618,24634,36665,35609,10240,1033,40961,39198,58626,45056,49184
62516,1331,48698,60473,46873,9728,61192,52737,38174,64514,43008,48928
43060,48178,26426,38713,35097,10496,64264,36609,43038,2819,50432,50464
41780,46642,24890,37177,34585,10496,1289,51457,44830,64514,39680,55584
50484,54578,34618,46393,38937,14336,265,45313,37150,64258,45056,47392
47156,51506,30778,42809,35097,13568,65032,42753,39454,65282,43520,56352
33588,36914,15418,27705,26649,10752,56328,51457,36638,61186,48384,55584
821,5683,49466,61241,46617,13056,2569,43009,39454,1283,40960,50720
33332,36914,14138,26681,26649,9984,60936,45313,30750,65282,47360,52256
24629,27699,11323,22074,57625,10752,5641,41473,28446,3075,36096,50720
2869,6451,52538,64313,46105,10496,5129,48385,38686,3843,34048,52000
64052,1331,47162,58937,44313,10752,7433,44289,36382,1539,35840,48672
45108,47666,25914,38201,33561,10240,7689,42241,33566,2051,45824,52000
46644,49202,27962,39737,35097,9984,2057,47105,29726,4611,34560,59680
56628,59186,38458,50233,39449,13568,9993,41217,39710,9475,39168,52768
4149,6707,52794,64569,47385,10240,15625,44801,38686,62466,40704,50720
33844,36914,12858,24889,27417,10240,6409,42753,34846,65282,46848,53024
53556,56626,34874,47161,38937,10496,11785,47361,34590,3587,41472,54048
54836,56882,35898,48185,41241,10240,17929,45057,42270,61442,40960,52000
54836,57906,36410,48185,40729,10240,19721,40193,41246,1795,41728,60704
33588,35378,12602,24889,29209,9472,13577,46337,36894,771,39680,57376
36660,38194,16186,27961,29209,9472,20489,44545,40222,6659,39680,51744
9269,11059,57402,3642,53529,13056,12809,39425,35614,6915,48640,61728
10037,10035,58426,4154,53785,9472,19209,42241,43294,1283,42496,45600
55860,56626,35898,47417,41497,9728,21769,49921,49694,2307,40704,57888
36404,36658,13370,25657,30233,9728,21513,51457,38942,6147,44288,61984
38452,39730,16442,28473,30745,10240,23049,56577,39454,771,41216,54560
63540,64050,44090,55865,46617,9984,23049,47617,38174,3843,40448,64032
5429,5939,52282,63801,49433,11776,23817,50177,36126,3075,48128,56608
17461,16947,65082,11066,58905,9728,28169,51969,38174,4611,46080,63008
37684,37938,14650,26681,31257,9984,30729,48641,48926,5891,50432,56864
8501,8243,54842,314,51225,13312,29193,50945,38686,7171,50688,63520
61748,62258,41786,53305,45593,10240,36105,47361,36126,14339,48128,59424
63540,64050,43066,54585,46361,10496,34057,51201,46622,11011,45824,801
10805,10803,57402,3130,53017,11008,30985,53761,46622,10243,46080,61984
10549,10291,56890,2874,54553,11008,32009,51201,50462,21251,50688,61216
61236,60466,40506,52281,44313,9472,32009,55809,48926,8195,46848,58656
37940,37938,15418,27449,31513,9984,38665,57601,40990,4867,54272,60448
64564,63282,44090,55609,46361,9984,38409,46849,47134,11267,48896,2593
9781,8755,55610,1338,55321,11520,43273,57601,48414,15107,53504,64032
65332,64818,44346,56121,47897,10496,43017,59649,50974,9987,54784,64544
64820,63282,43834,55353,49689,9984,48137,57345,55326,11523,54016,5921
2613,563,47162,58425,50713,9984,46857,57857,50974,17923,54272,545
53,64050,44090,55353,48921,10496,45321,62721,41758,15363,2561,63008
42804,40242,19002,31289,37401,9472,45833,61441,53022,12803,513,56864
44084,44338,20026,31801,37657,10752,53769,514,60702,12547,257,1569
46644,44850,22842,34873,40473,10240,48905,3074,59934,16131,59648,56352
38452,36658,13882,26169,34073,11776,53513,2,59934,13827,1537,3105
37172,34610,12602,24377,34073,10752,50185,3842,61214,9987,8193,3105
8245,6195,52282,64057,54809,10240,48137,7170,55582,17923,51968,59936
49716,47410,25914,37689,40985,9984,56073,62209,55838,19459,54272,49696
7477,5683,51514,63033,54809,10752,55817,7682,53790,14851,60160,63776
33588,30258,7482,19769,30489,9472,51465,13826,64286,24067,4609,2337
34868,32562,9786,21561,32537,9984,47113,65025,58654,18435,64768,65056
10549,7475,54074,65337,56345,10496,58121,58113,58142,17411,1,59936
35124,33074,9274,21049,32537,10496,54793,1026,49950,18947,10753,54560
59956,56882,36410,47929,46873,9984,50697,12802,51230,25347,2817,60192
42036,40242,16698,28729,35609,10496,50953,9986,53790,17667,2561,56096
37428,33842,11322,23609,31001,12288,58377,19202,49694,21763,9985,50976
17973,15923,62522,8250,58649,10496,63753,11522,51486,23043,12289,50976
37428,34866,11834,24121,32025,9216,61705,17410,43294,15363,8705,58656
10293,6707,53818,65337,53785,9984,2058,17922,44830,20995,13057,60704
39476,36914,13626,25657,33049,11776,60169,8194,46110,24835,13569,64544
57396,54834,33338,44857,43289,10496,53513,16130,44574,15619,10753,55840
36404,33074,10298,22329,32025,9984,46857,7938,50974,15875,14337,62496
35636,32306,9018,21305,30489,10496,47113,15106,50974,22275,11777,1825
54580,50738,29754,41529,42009,10240,44553,6914,51742,22787,14593,55584
30516,27442,3642,15929,27929,9984,49417,6914,51230,17155,8449,63264
7221,2611,49210,60729,52761,9984,52489,4098,49950,15875,10241,59680
38708,34866,11578,23353,31769,11264,41481,13058,54814,18435,8961,58912
11317,7475,53562,65081,54553,10752,50441,7938,51998,17411,9217,62496
25653,22323,4411,15418,62489,11520,41481,18690,57118,21251,14081,59168
45108,41522,18746,30521,37401,12800,48393,11778,49950,16643,5889,53792
56116,52018,30522,42553,44057,9984,38153,12034,39710,19715,15873,33
53812,49970,27706,39993,42009,10496,33801,11778,47134,17923,7169,63776
4405,819,45882,57145,50713,15104,41225,7426,47902,15875,2817,54560
50740,47666,24890,36921,39705,10240,42249,15874,50206,8451,10241,46624
48692,45362,22586,34873,37657,9984,27401,5378,51742,14083,64256,60704
65332,61746,40762,52793,47641,9984,29705,9218,46878,19459,64768,55840
1845,63794,43322,55097,48153,10240,37129,4098,44318,25091,4097,53024
1845,64306,43578,55353,48921,10240,29961,6914,39966,18691,5889,55072
821,63282,42810,54329,48153,9728,27913,6146,38430,20739,11265,55072
49460,46386,23866,35641,39193,13824,34057,4866,42526,26883,8961,45344
2357,563,43322,55097,51481,14336,24841,2050,38174,12547,62976,54560
24373,20531,2107,13370,62489,9728,30217,6402,43038,26371,6913,46368
4917,1843,47418,58681,52249,9984,25609,8962,42014,14595,1793,48160
49972,47666,24122,36409,39705,10240,23817,16642,44574,7171,3073,54816
56884,53298,31290,42809,42777,14080,22281,770,34590,14083,5889,51744
61748,57650,37178,48441,45081,13312,26889,4866,42526,15363,64000,46112
23861,19763,1339,12858,62489,11520,20745,10498,42782,11011,63744,47392
11829,8499,54074,58,55065,10240,24841,61441,41246,7427,59648,51232
12597,9523,55098,826,56345,10240,22537,62977,34846,16131,58112,53792
44596,41522,17978,29497,36377,12800,17673,5634,37150,6659,61440,45344
11061,8243,53306,65081,53785,10752,15881,62209,39454,17411,4353,47648
35892,33586,8250,20537,31001,11264,15881,61697,39966,9219,57856,42784
9013,5171,51002,62265,54297,9984,16137,2818,37918,10499,58112,48672
53812,50994,28474,40505,44057,10240,14345,58369,39710,14339,58112,40480
55860,53042,30778,42553,44057,9984,13833,61697,40478,15875,4609,47392
57396,55602,32570,44345,45081,10752,19977,514,41758,13315,64256,65056
5685,3379,47674,59193,54809,10752,14345,6146,43806,15107,57344,50464
36404,33074,9530,21561,31769,9984,13833,60417,42014,19459,51456,57376
45620,41778,19514,31545,37145,12032,16393,57345,34078,16387,51968,54304
58420,54322,32826,44089,45849,14336,17417,57601,33310,10243,54272,49184
50228,46130,24378,36409,40729,9728,17417,64513,32542,14339,54016,54560
48948,44850,22842,34361,39705,9472,9481,52225,37918,12291,55552,47136
11573,7731,53562,64825,55833,11520,17161,50433,39198,13315,55296,52256
45876,42290,19514,31545,38681,9984,13321,56321,37406,16131,53248,54816
44084,39986,16954,28729,39193,9728,7945,56577,44062,7683,55552,51232
33588,29746,5690,17465,33049,11520,9481,53249,43550,11523,57088,49440
18741,14899,61242,7226,63513,9984,6665,58881,40222,13827,52224,54048
58932,54578,33338,44857,49177,12800,10249,58881,43038,2819,43776,53536
2869,64562,43066,55097,55321,10240,8969,50945,37406,14339,49920,52768
7989,4147,48954,60473,57369,10496,6665,53249,35614,8451,48128,59936
10293,5939,51770,63033,59417,9728,9225,57345,44062,10755,49152,60960
10549,5939,51770,63033,58393,9984,4105,54529,33822,1283,42240,54048
59700,54834,33338,44857,47129,9728,12297,48641,39710,10243,50944,58912
15157,11059,56634,2362,59929,11264,5897,50945,43294,8195,51456,56608
1845,62514,42042,53561,50201,12288,5641,53761,46622,7683,42752,63264
15669,11571,56890,2618,60441,11264,5385,48129,52254,3587,53504,60192
50484,45618,23610,35641,41753,9728,1545,53761,42014,6659,48640,56864
9269,3891,49466,60729,56089,11776,65288,52993,41502,64770,52224,55840
41268,37426,12858,24889,37145,10240,5129,54785,45598,3075,46336,57888
40500,35634,11578,23609,36121,9728,3081,48897,48926,57858,48384,52256
40500,36146,11322,23609,34329,10240,4617,55809,45086,59650,45824,59168
15413,10547,55866,1338,58649,10496,11785,48897,51742,64514,47104,59680
16437,11059,57146,3130,59161,9984,5641,50689,50206,2307,45824,58144
43572,37682,14650,26681,37913,9472,14345,56065,55838,59138,50176,53280
65076,60210,38970,50489,50457,9984,10505,52737,52766,58882,50176,55840
2613,62514,42042,53561,53785,9728,12553,60929,52254,65282,52224,54048
2869,64306,42042,53817,53785,10496,14089,50689,49950,4355,59392,51488
59188,54578,32314,44345,48921,9728,15881,60673,48158,62978,55552,50208
54580,49970,26938,38713,45593,10240,17929,51201,50462,58114,52736,54560
39220,34610,9530,21305,34585,10752,17929,62209,50718,64514,51712,46880
43316,37938,14394,26425,38169,9728,21769,64769,44830,64002,49920,49696
3637,64050,42298,54073,52761,10496,16137,55041,57630,64770,54272,48160
26677,21043,2875,13882,65049,9984,15881,1026,50974,64002,53248,55584
23349,17971,63802,9786,61977,10752,17929,52481,46878,59138,60672,50976
50484,45106,21818,33593,41241,10496,21769,55809,57374,61698,54272,45344
50484,44850,22074,33593,40985,9728,30217,58881,55582,61442,53248,45344
6197,307,45626,56889,54297,10240,19209,58113,58910,63490,51712,41760
44852,39218,15930,27961,38169,12800,20233,64257,62494,60162,55040,44576
40500,35122,10298,22329,35609,9984,26889,1026,56862,56066,54528,40480
34101,27699,10299,21050,3610,10496,24585,62465,58398,56066,53504,35616
22069,15923,62522,8250,63001,9728,14857,62465,49182,60930,59392,41504
2613,62002,40506,52281,50969,9984,12809,54785,49182,63234,61184,46880
1333,62258,39482,51257,52249,10240,19465,59393,50718,53250,48384,34592
49204,43826,20026,31801,40729,10496,25353,59137,49182,62210,51968,42528
13621,7475,53050,64313,56089,11520,25353,54529,49694,54018,61696,52000
25397,19507,571,11322,65305,12800,17929,55553,50974,61698,59648,46624
10293,3891,49466,60473,54809,11776,11529,57345,40478,61954,58112,38176
52020,45106,22586,34361,42521,9728,18441,63745,42782,62210,55808,49440
8757,3123,47674,58937,55577,12544,20745,56065,43294,56834,54272,44576
28725,21555,3643,14394,282,10496,15369,58113,44830,58370,50432,42784
57908,51506,29754,41273,45849,9728,25353,57089,41246,60418,60672,47136
12341,5939,51514,63033,57881,9984,12297,57089,38942,59650,56320,50976
12597,5171,51258,62777,55577,9728,14601,62721,34334,57858,60160,49184
16949,10547,55866,1594,58905,9984,7177,59137,44574,56834,60416,41504
61236,54834,32826,44345,47129,9984,12809,53761,44062,58370,55040,46880
16949,10291,55610,1338,58393,10752,10249,54785,36382,60418,58880,47136
12341,7987,49978,60985,57113,11776,13321,55297,43294,259,58880,50720
28213,20531,2875,14138,65305,10240,19465,56577,36382,259,57088,46368
64052,58162,35642,47161,48665,10496,7689,56321,33054,61186,52224,51744
43572,37426,12858,24889,36633,10240,8969,60161,36382,61954,53760,53536
33845,26675,8251,19258,3098,11520,10505,54017,27934,259,50944,41504
14901,7987,53306,64569,56601,11520,7177,58881,30494,63490,52736,57888
52276,45874,22330,33593,40473,9984,7945,58881,26142,6147,60672,54048
63796,57394,35130,46649,48921,13824,1289,52993,32286,3075,55552,60960
14133,7219,53050,64057,56857,9984,6153,50689,27934,63746,53248,56608
60980,54834,32826,43833,48409,9728,6665,53505,32542,7939,61696,57376
43316,36914,13626,25145,37657,9728,4361,51969,34590,7939,57344,59424
44340,37938,14138,25657,38681,9984,12553,52993,34590,1283,61184,58400
4917,63538,43066,53817,51481,10240,7689,54785,33054,5123,52992,54048
56372,50226,27450,38969,43033,10240,9993,54785,25630,2819,57088,59936
9525,2099,48186,59449,53785,9728,3081,55041,27678,6147,49664,54816
13621,6963,52538,63033,56857,9984,13833,47361,30750,13827,46592,49440
63540,56114,35130,46137,47897,9728,15625,50689,26910,13059,48384,52256
13877,7219,53050,63801,57369,9984,10249,48385,32798,15363,49408,54816
44084,38194,13882,25401,38681,10496,11017,52225,37150,14339,53760,58144
23605,16947,63290,8762,1306,10496,15113,48385,39198,12547,52992,50464
16949,9779,56122,1338,61209,10752,21001,53761,28190,10499,49152,56352
7733,1075,46394,57401,57369,9728,18441,56321,32798,14339,57344,59680
52020,45618,23354,34105,42777,9984,15881,55041,25630,19203,62208,50720
55604,48690,26938,38201,46873,13312,14857,58625,31518,18691,56320,58912
46388,40242,16698,28217,43033,9984,8969,62465,31774,18435,51200,46624
3637,62514,41274,52025,54553,9984,20745,56833,26910,20483,1281,58656
23861,18227,64058,9018,26,10496,13833,54785,32542,16387,58624,55584
48948,42802,19514,30777,40985,10240,13577,59905,24350,15363,51968,49184
13877,6195,53050,63289,59673,11264,13577,60673,28446,14339,56064,52512
25909,19507,827,11066,1050,10496,15625,54529,28702,14851,44288,48928
5685,63538,43578,54329,56345,9984,18185,53761,29470,16899,49920,56864
51252,44338,22074,33081,43801,10496,13833,62721,33822,13827,58880,56096
6709,64562,44090,54585,55577,13312,17929,60673,38686,16387,62208,54304
13109,5939,51514,62521,59161,10240,17929,63745,35614,17155,60160,45600
20533,12851,59706,4666,64281,10496,17417,56577,30750,12291,55808,56352
43572,35634,13370,24121,38681,9728,7177,57345,37406,16131,58880,54304
16181,7475,54330,65081,60185,11008,9481,60417,31006,22019,54784,61216
48692,40498,17978,28985,42521,9728,18697,60929,33822,22019,55296,55328
14645,4915,53562,63801,60441,9984,16393,65025,39198,13315,59392,52768
47668,39474,17466,28217,43033,9472,12041,57857,43038,10243,59136,52256
10805,2355,48954,59193,58137,12032,18953,62721,40990,19715,58368,52256
34100,26674,1850,13369,34073,10240,19465,61441,45342,15619,62464,49440
59188,50994,30266,41273,49689,9728,13833,2818,47902,14851,61184,54048
53,57138,37178,47929,52505,9984,19721,5634,45598,11779,1537,58656
52532,44338,22842,34105,44057,10240,23305,10754,46110,14595,64000,54816
27445,19251,1083,11834,2586,10496,19465,3330,42014,19203,64768,54048
52276,44594,22330,33593,45593,10240,19721,10242,46110,20483,1025,59680
53556,44850,24378,35385,46873,9472,18697,2050,39710,18435,6657,61216
56372,47922,26938,38201,47385,9984,25609,3842,53534,6915,1537,59168
58164,49458,29242,40505,49689,9728,17673,8962,41246,20483,2817,56864
13621,4403,51770,62777,61721,10240,21257,1282,51230,17667,9985,57376
13365,4659,51258,62009,63001,11008,24329,3330,60702,19459,2561,53792
57652,48690,27962,38713,50201,10240,18953,15106,40478,16643,3329,52000
13877,3891,52282,62777,62745,9984,18185,7170,51742,16643,5889,46624
33077,23859,7739,17466,8218,11008,21769,8706,48158,22019,64512,49184
3381,59954,41018,51257,56601,10496,23305,5890,52254,12803,2049,42528
5685,62002,43578,53817,56345,10240,23305,15362,52254,14339,4353,46624
48692,39986,18746,29241,42777,10496,22537,10242,45598,9987,3073,45088
51508,41522,21562,32313,45593,9984,25609,5890,43806,16387,8193,45088
9781,65074,47674,57913,58649,9728,24073,1282,39710,13571,64256,48416
58420,49458,29498,39737,50713,10240,30217,10242,43038,12803,7937,48672
10293,65330,48442,58681,59929,9728,34313,12034,42782,11267,12289,48672
38708,28722,7482,18233,38681,9728,28425,9474,49182,13059,2049,44064
15157,4915,53306,63545,62489,10752,25865,15106,48926,11011,13057,43040
15925,5939,54586,64569,64281,11008,28937,11266,46622,15875,10497,47648
57652,46386,27706,38201,49177,13312,24073,13570,51230,12803,1537,45856
41012,31026,10042,20537,39961,10496,25353,9730,46622,13827,2049,45600
61492,50994,31802,42041,52249,10240,33801,6146,42014,11523,4353,36384
18485,8243,56634,1082,65305,9984,30985,4354,51230,14595,6657,43296
44852,33842,14394,24633,42009,9728,31753,65281,43806,15107,62976,37408
4917,59954,42042,52025,57369,9984,26633,3074,45598,18179,1025,35872
4661,59954,41274,51257,57625,10496,32009,64513,33310,18691,61952,38432
10549,51,47930,57913,59417,12032,40457,1282,38430,5891,57856,46368
3381,58162,40250,50233,54809,13056,32265,258,37662,10755,63744,45600
64308,54322,34618,45113,51993,10240,34313,8450,38430,18435,64000,41760
54068,42802,24122,34105,44825,12800,31497,1282,36126,13059,55808,38176
59956,48690,29754,40249,45849,9472,32009,1026,42270,18179,59136,40480
42548,32818,11066,21817,36377,9984,28425,65281,31518,8195,1,44832
29749,19251,3387,13114,2330,12288,23049,62721,32798,13827,59136,50976
6197,61746,43066,53305,53017,10240,33801,62465,24606,11267,59136,52768
10805,819,47930,58425,55833,10752,35593,58369,27678,9731,65280,42784
10037,65074,46650,56633,57113,10496,36873,52737,24862,20483,55552,38944
42804,32306,11066,21817,37401,11264,22537,49921,27166,9731,61952,43296
59444,48946,29242,39737,47385,9984,25353,53249,27422,13571,52480,45344
46644,35122,15162,25657,39193,11776,31497,55553,30494,14083,43776,54048
58676,49714,28474,39225,46617,10752,21769,54017,19486,8195,50944,58912
45364,35122,14138,24889,38169,9984,17673,55297,23070,6403,53760,48416
13109,3123,50490,60473,59417,11776,24841,48129,19742,5891,43264,51744
54068,44082,23098,33593,43545,10240,14601,59137,14878,11523,50432,51744
8245,63026,44858,55097,56345,10240,21257,47617,10526,20739,40960,52768
62260,50738,32058,42553,48665,13568,28681,47873,12574,9987,53504,53280
44084,33330,11322,22329,37913,12032,20233,46849,25886,14083,48640,55072
15925,5171,53050,63289,58649,9472,14345,49921,23326,3843,48640,49952
16181,5427,52794,63289,59929,10496,20745,39681,17438,8963,42240,54816
41524,31282,8762,19769,36633,9728,24585,42753,26142,2819,43776,58144
44084,33842,11578,22841,37657,10496,17673,41473,18206,12291,42752,48416
53300,43058,21562,32569,42777,10496,17929,41217,18974,9731,48128,41504
54068,43058,23098,33849,44825,9728,20745,42497,15646,16643,46592,53024
26933,14899,64826,9274,2074,9984,20745,39681,18974,9475,38400,56608
31285,19763,4411,14138,4122,10240,22793,48129,14366,9731,40960,54048
13877,2099,49722,60217,58905,10752,16137,45825,12574,13571,38144,55840
16693,5427,53306,63801,61209,11008,26377,47617,21534,5379,45824,58400
16181,4147,52794,63289,59417,11264,31241,34305,21278,6915,50688,51744
51252,39730,19002,30009,43033,9984,24585,46593,18462,14083,41728,57632
61236,49458,30266,41017,45593,13056,24073,48129,15902,15875,40960,59168
10293,64050,46394,56889,55577,10496,24073,40705,21534,9475,43776,59168
44340,32306,12090,22841,38681,9472,26377,42241,26398,3075,29696,59424
3381,57906,38970,49977,53785,9728,26377,43265,17694,13059,46336,51488
50740,39218,19002,30009,42009,9728,22537,41473,22814,15619,47616,57376
52532,41522,20794,31801,45849,10240,31753,44289,19230,10755,42752,54560
821,54834,36666,47161,53273,12800,23305,51969,30494,13315,42752,54816
32820,22578,65081,10297,33561,10240,29449,44545,25630,15107,32000,52512
8245,63026,44602,54841,58905,10752,33033,45825,29214,14083,41728,51232
57652,47154,26682,37433,48665,10240,27401,49153,29726,18179,45056,53792
26677,14899,65338,10042,4634,10752,33033,47361,30238,15619,40960,51488
34868,23858,1850,12857,34073,9472,31753,42241,38942,12291,36352,55328
6197,61490,42810,52793,56857,9984,37897,41473,37918,13827,42752,57632
1845,56370,37434,48185,55065,9728,36105,44289,33054,23811,54528,50720
48436,38194,16186,26681,42777,10752,28425,50177,30238,19203,43520,60448
49460,39218,17722,28473,45849,10752,30729,40961,39710,24067,40448,53280
53044,41522,21818,32057,46873,9728,37641,47873,37662,20995,43264,51488
55348,44594,24378,34873,49945,9984,33033,51969,38942,22531,44800,58400
59700,49202,29754,39993,50969,9728,35593,49665,42526,13571,44544,57120
821,56370,36666,46649,54297,10496,43785,51457,39198,21507,44032,55840
43828,32818,11578,22585,41753,9728,30473,49153,39454,20227,53504,57888
2869,57906,37946,48697,55833,10496,43785,43521,52510,13827,49664,52512
7989,62770,44090,54329,59417,10496,31497,52225,47390,14595,46848,58656
13365,2611,50234,60217,64025,10240,36617,47361,46110,13315,46592,54816
60468,47922,29754,39737,53017,9472,30985,46081,46366,19459,44288,58144
63028,51762,32570,43065,55833,9728,36105,45569,40990,24835,49664,57632
19253,8499,56378,826,1562,9984,38153,51969,48414,16899,42240,54048
31029,20275,3643,13114,8474,11776,36361,54529,49438,16131,48128,59936
25141,13107,62522,6714,2842,12288,30473,48897,47902,12803,47104,62752
38964,28210,5690,16185,39449,12800,36361,45825,47646,15875,49408,61216
53556,41010,21818,32569,48665,9472,29705,47873,43550,25603,44032,58144
52276,40498,20794,31033,49689,13568,36361,49409,50462,20227,51200,1825
11573,65330,47418,57401,63001,10240,28937,57345,55070,16899,47360,62752
11573,65330,47930,57913,62233,9984,26633,46337,47134,24579,45056,60704
40244,28466,7226,17977,42265,9472,41737,44801,53790,20739,41472,801
32565,20531,5435,14650,11034,11520,38153,53249,56350,17923,43776,62752
15157,3123,51770,61753,282,10752,31497,51457,51998,23043,46848,64544
30005,17459,2619,12090,10010,11264,35593,46337,48670,23043,54784,1313
32565,19507,5179,14650,11802,11520,37897,53761,53790,24067,56576,5153
15413,3635,52026,61753,3354,11520,34569,55041,56862,33027,50432,2593
2869,55346,38202,48185,58905,9728,35593,47873,46366,22787,60160,8737
49716,37682,18234,28473,49433,9472,39177,48385,56350,25091,52224,64800
59700,47154,28730,38713,55321,13568,36105,52737,53278,18947,50176,6689
58676,46386,28218,38457,53529,9728,40969,52225,60702,26627,44288,5921
53,54066,35386,45113,57625,10496,36105,55809,52510,27907,45312,1313
13365,563,49978,59449,26,11264,35337,50945,59678,24835,52224,5409
52532,39730,21050,31033,50201,9472,32777,55553,60190,22019,43008,1569
10293,63026,46138,56377,64793,10240,34057,51457,60190,23811,49920,63776
43060,30258,10298,20537,45337,11776,36873,49153,54558,17923,50944,62496
60980,48946,30010,39993,56345,10752,29449,45569,61470,26627,46336,58912
17717,4659,54586,63801,1818,9984,35081,44289,53022,23555,48896,60192
14901,1587,52026,61497,538,10496,35593,57089,55070,18435,43264,545
48692,36146,16698,26937,48153,9728,36361,53249,60190,14851,52480,59424
7477,59698,43066,52793,62745,12032,28681,52737,60702,16643,46080,60960
56628,43826,24890,34873,53273,9984,35849,43777,56094,18947,43520,60448
56372,44082,25402,35641,51737,9728,31497,56833,55582,21507,49664,57120
13109,307,49466,58937,65049,10496,28937,50433,63262,17923,40448,62752
58676,46386,27962,37689,55065,9728,30729,44801,49694,17923,45568,56352
34612,22322,1594,11833,39705,9472,28937,49921,53790,26115,44288,58400
50228,37938,17722,27961,48921,13568,40457,48641,58654,17411,44032,59680
7221,60466,43066,52281,61721,10752,34569,48129,59166,13827,41984,59168
9013,61746,45370,54841,63257,9984,28425,47873,58654,10499,45312,54048
56116,43058,24634,34105,51993,13312,29961,46081,51230,8195,44288,55328
37940,25906,4666,14649,43033,10240,28425,44801,58398,11523,43008,53536
64820,52274,34618,44089,57113,9728,35081,43265,54046,10499,47360,62240
13365,819,48954,58681,26,12032,28169,49665,59678,6659,41984,62240
27189,15155,65082,8762,8474,10496,26889,46337,53790,65282,38912,55840
55092,42546,23354,33337,48409,9984,33801,45057,54046,11779,46848,58912
33333,20019,5435,14650,8986,10752,24329,49921,47390,7939,41216,56608
14389,2355,51258,60473,63769,10240,28681,42241,49950,4099,39936,50976
62772,50738,31546,41529,54297,10496,34313,43777,51998,4099,43776,58656
33333,21043,5691,14906,8986,11264,32777,45057,48414,9987,21248,54816
13877,1331,50746,59961,62489,9984,23305,43009,52254,8707,43264,57376
64308,53298,34106,43577,55577,9728,33545,45825,56606,4099,40960,55584
