sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12
12584,45108,62005,28471,42009,9728,7182,25088,10269,55301,18178,31776
43816,23861,39990,7480,538,10752,14094,35840,5917,59397,23554,34336
15912,53556,4150,36407,47129,11008,27406,28416,8221,56325,14850,34592
14888,55092,5942,37943,47385,10240,24334,21760,5405,56069,10754,25120
16168,56372,6710,39479,50201,10240,21518,30464,63260,52229,6914,37664
34600,20533,36406,4408,64793,12032,29454,13568,3869,61957,4866,36640
17704,65076,15158,48695,54809,9984,28430,19200,62492,60677,6914,33312
20008,3125,17462,51255,56089,9728,30478,25600,2077,4870,5122,31008
39976,28469,42550,11832,4890,10752,34574,24320,60700,13062,7170,33568
4392,53044,822,34359,45849,10496,37134,19712,59420,15366,9730,32544
31272,29749,43318,12856,4122,10240,47630,14848,58908,12550,3842,41504
35880,35637,49206,19000,7706,9984,42254,17408,52252,18182,8450,31776
7976,63284,10038,44343,51737,9984,50446,12288,61212,14342,13314,34592
27432,22581,33334,2616,64793,10496,57870,14592,56348,14854,3330,36128
23592,19253,31030,568,62233,13056,55566,14848,59164,15878,65281,37408
3880,59956,4662,39479,49433,11520,57614,11520,56604,23302,1538,38432
31272,19253,30006,65079,62745,10240,59150,12288,60444,23046,6402,43296
34600,17717,28470,63031,62489,13056,58382,7936,54556,23558,65281,32544
22568,2357,13366,47927,54297,9728,51726,5376,58652,22534,2818,40736
25896,6453,16950,50999,56089,9984,57102,12544,61980,33030,3330,38432
29224,9269,20278,54327,56089,12800,61454,13824,64028,29958,55297,29728
42280,28213,38710,7480,538,9728,64526,4864,59164,26118,56833,25376
47912,32821,43574,12344,3866,9472,4879,6912,55836,34054,60417,24864
45864,29237,39478,7992,2586,10752,59406,7936,53788,28678,60929,27168
52008,35381,44854,14392,9242,10496,50958,9472,50972,29446,58369,25888
63016,45365,55094,24632,12570,10240,46350,11776,58140,17926,61697,20256
44584,19765,30006,63799,64793,13568,42766,14080,52508,22534,61953,26400
48424,16949,25654,59191,63769,10496,31246,12032,51996,16902,59649,32288
47912,16949,25910,59447,794,10240,15118,15104,49180,5382,57601,28960
64040,37685,46390,14904,11034,11264,10766,20736,48156,12294,2306,33568
42536,4661,13878,46903,59673,9984,5134,14336,59932,1542,54017,23584
57896,25141,34358,2616,4122,9984,1550,23808,56860,57349,59649,14624
5161,32565,42038,10552,10010,12032,1806,24576,49692,64517,55553,20000
48680,2869,12086,45111,58137,9984,47117,19200,56348,55557,64513,17952
4649,27445,36406,4920,7194,10240,42509,25344,57884,54789,52993,14624
8233,32053,41782,10296,9242,10240,40973,29696,58652,39173,1794,6944
60456,15157,23862,58167,538,10240,31501,28160,61212,43013,64257,13088
809,22837,31542,312,5146,10240,17677,36608,29,39173,5378,14368
20265,44853,55094,24376,19226,9984,3853,36352,64284,27141,2306,8736
40744,55348,310,33335,53273,11776,58124,37376,2589,7429,2050,10528
61480,16181,27702,61239,4378,13056,47116,38144,64284,2309,63745,11808
57640,10037,21302,54839,2330,10496,35852,34560,60444,64260,1794,21536
10537,34869,45878,14648,16666,10752,29196,43264,60700,65028,770,20512
64296,20789,31286,65079,10010,10496,28172,38656,54812,5125,6914,26400
8489,33077,44854,13880,18970,10496,19724,36608,55836,7685,6658,23328
64040,20789,31798,65335,13082,10496,21516,34816,58396,15109,2,15392
48168,64564,10038,43063,1818,10240,26380,35072,60188,10245,3586,10528
20521,49717,60726,29496,29466,9728,35340,39936,1821,16389,10498,9248
5673,28725,40246,8248,18202,10240,34316,40960,7965,20485,1794,61727
10025,34357,45878,13624,22554,10496,46604,41216,6941,19461,12546,1568
9001,32821,44598,12088,21530,11008,43276,46080,64540,23045,13314,2848
64296,20789,32310,64823,14106,13056,50188,46336,5661,16389,16386,61983
49960,2357,13878,45879,5658,13056,59404,51200,64796,13829,13314,3872
60200,15413,26678,59191,13338,10240,60428,46848,5405,19205,22274,288
9257,34613,47414,14648,23066,10240,269,48896,5149,6661,19202,11808
13609,41269,54070,21304,28186,9728,5645,51712,57628,20741,25602,6944
59176,14901,27958,60215,14362,9984,11789,47616,65308,23813,28674,12064
37160,52276,65333,31287,64537,9472,16653,45056,3357,18949,27650,14880
19241,48949,63286,30008,33818,11264,14861,52224,63516,32005,26882,14880
1321,27189,40758,6968,23066,12288,20493,55808,3101,22789,18434,26656
33320,50996,65077,30263,64793,9216,16909,43776,10269,20229,57090,34336
45608,2613,14134,44855,7194,11264,21261,49408,5917,45573,32770,27168
64552,27189,39222,5176,21018,10496,22285,36096,2333,35077,24834,38176
40744,62772,9782,40247,3866,12032,23053,48896,6941,41477,33794,30496
3881,35893,48182,13880,24346,11264,24589,36608,1821,38661,27906,41248
61736,27189,39734,5432,19482,9728,22285,33280,60444,43269,34050,36128
36136,59188,5174,35383,3354,10496,32269,32512,541,48901,29954,34848
57896,23093,34870,312,18202,9984,33805,33024,60956,38661,19970,43552
32808,57396,3126,33847,1306,10240,41741,33280,58396,46085,18178,39712
50216,16693,27446,58423,15898,10240,38669,34560,1565,48133,23298,45088
57128,26421,36662,2616,18714,10240,50957,29952,3101,57605,23810,59168
43560,7989,18486,49207,12058,9984,54541,43008,52764,51973,28162,56608
64040,36405,45622,11576,26906,10752,57869,23296,43292,53765,25602,56608
64296,37941,47414,13368,26906,11264,270,31488,46620,64261,28930,56096
41512,10805,19510,50999,10778,9728,6158,14080,45340,4102,22018,53536
59432,36661,44854,11576,25626,9984,11790,20992,50972,4614,13826,48672
26664,64820,7222,37943,5402,9984,26382,22784,51228,10502,25090,49952
44584,25653,34102,56,20250,9984,30990,25600,40732,15878,23298,48416
38696,20277,26678,58423,16154,10496,40206,19200,48668,18694,19970,49184
24360,3125,9782,41783,7194,9728,45582,23552,45084,15878,24834,45088
27176,6709,13878,45623,9754,10240,47118,22528,43548,26374,23042,42016
48168,35381,41782,8760,24090,9984,45070,21504,37916,21766,17922,42784
18472,63540,3382,35383,2842,9728,42254,23808,34588,25606,18946,44064
40232,27445,33334,312,19994,9728,39438,19968,41244,14854,18178,33568
30248,15413,20022,52279,13594,10240,35086,9216,34844,12806,20482,45088
34600,24629,28214,60983,19226,10496,34574,15872,34076,11270,20738,39968
20264,7477,11318,43575,10778,9728,35086,20224,33052,11014,10498,34848
37160,31029,35638,3384,22298,14080,38158,19456,39196,11270,4098,38688
10280,63796,2102,33847,2842,9728,43022,19712,39196,8198,6146,36384
15656,8757,11830,44343,7450,10240,33806,17152,26396,13062,18690,30752
35112,32821,36150,3896,22554,9984,35086,2816,35868,5894,3330,37920
9256,565,3126,35639,4122,10752,38670,7168,33564,6150,7426,37152
7208,65332,2102,34615,1818,9984,36110,55295,38684,13318,8706,36640
38440,42037,45366,13368,24858,10496,33038,19712,41500,11270,59905,32288
28968,32053,35126,3384,19994,12288,29454,29184,34332,4102,5378,28192
64551,58676,63029,30007,63513,9728,32014,30720,39964,8198,64769,19232
33064,37685,41782,10040,24858,9728,29710,15104,32284,8966,5890,19744
24360,25653,29238,62775,17946,9728,28942,8704,36892,1798,2306,33824
28200,30261,33334,1592,20506,11776,17934,2560,39196,2822,63489,28704
27688,35125,27702,60215,24346,18432,31502,15616,37916,6150,1282,27936
18728,24117,25654,58679,17690,9728,29454,16384,40988,10758,54273,27168
33832,44085,44598,12856,28186,11264,22798,23552,36380,14854,59649,18464
12328,15413,16438,49719,14106,9728,23054,18688,43036,9734,62209,15904
15912,21301,21814,54839,17946,10240,12302,14080,42524,6406,59393,12320
32808,43317,43574,11576,28698,10496,9230,15360,46364,2566,53249,4640
33064,43573,44086,12088,30234,13312,14862,13824,50972,774,59137,12832
23592,32565,33590,1080,22554,9728,11790,4352,48412,262,51201,18208
41000,56117,56374,23864,36890,10496,10254,16384,50716,3846,58369,14624
7976,11317,11062,43319,12058,12800,11278,15616,62748,63493,52225,16672
25128,34869,34102,824,24346,9984,782,12288,53276,7430,55297,6688
24616,32565,33334,56,21786,12800,6158,11008,65052,61701,48897,20512
1320,63028,63541,28983,5658,10240,60685,11520,61468,59909,50177,14112
22824,24373,24886,56119,18714,9984,62989,22784,57372,60421,44033,6176
10536,7733,8246,39479,9498,9472,61965,12032,541,61701,48641,6432
16168,14645,14390,45367,13850,10240,59661,21504,1309,50181,49409,8992
23080,22325,23350,54327,18202,9728,54285,20736,4125,48645,46593,11296
13352,9525,9526,40247,11802,10752,43789,23552,4125,49413,55553,6688
35880,37685,38454,4408,27930,10240,43789,18432,15389,38149,60161,19232
14632,7221,8502,38711,10778,11520,23821,14080,18461,38149,57345,20256
31016,28213,28982,59959,23834,10240,28429,14848,11549,28677,50433,19488
25896,19509,19766,50743,18970,9728,21261,21504,10781,33029,51201,16672
44328,44341,45366,11576,32282,9728,17421,27136,9757,32773,51457,12576
45864,45877,47158,12856,33562,10496,3085,34048,6941,25349,55041,3104
41256,37173,37686,3384,28954,10496,8973,27392,12061,29189,54785,6944
15656,3125,3894,34359,10778,10752,1037,23552,22557,19717,57857,61727
35112,28981,29750,60471,25370,10496,7181,22272,26141,21509,51457,58399
23848,11061,12086,43319,15386,9216,60172,28672,31005,20485,55041,60703
30504,21301,21046,51767,18458,10496,58380,33536,20509,12549,55297,60703
52008,46133,47670,13368,32794,10240,59404,32000,24605,18437,1794,59935
45096,35893,37174,2616,26138,10240,57356,39680,30237,12549,64001,2592
33064,18229,19510,50231,16922,9472,44556,41472,34333,3077,3074,59935
39976,29237,29750,60983,25370,10240,45580,47360,25629,1029,3074,53791
28456,14389,14390,44855,16666,10752,54284,44544,31517,62212,65281,4896
28968,13877,15414,45879,17946,9728,42508,41216,38685,55812,1794,64799
35624,22325,24630,55351,22298,9472,37644,47104,33821,59652,7170,5408
22568,5173,6198,36919,11802,10240,30988,43264,36893,58372,770,9504
42024,31029,32566,64055,26906,9728,27916,39936,29469,55556,5378,6432
42536,32309,33590,64823,28442,13824,39436,43520,35357,49156,5378,7968
39208,27189,29494,61495,25626,10240,32012,44032,35869,57348,2,20768
60200,55861,58678,25656,41498,9728,26892,43776,25885,59652,1538,14624
38184,26421,28214,60215,24602,10240,29196,40448,27933,65028,2050,13600
57640,50997,54582,21560,38170,9728,36876,37888,31261,5125,8706,21792
45608,37173,40246,6968,31770,10496,46092,43008,29469,3589,12034,34080
28968,15157,18230,49975,19226,13312,50956,41728,30237,5125,6146,35616
37928,28469,32310,63543,27418,10496,2829,43008,32029,773,15874,25120
57896,56885,60470,27192,42778,9728,8461,36352,36893,4357,13314,21792
27944,17717,21046,52535,20250,13824,14605,35840,33053,3077,18178,35872
15912,4917,8246,39223,13594,10240,22541,45056,43293,14597,17154,42016
38440,35637,38966,5176,30746,10240,21005,50432,32285,20229,14594,51744
42536,40501,43574,10040,33050,10240,23565,52480,26141,21765,20738,59424
10792,821,4662,35383,11546,9984,35853,30720,26909,20741,14594,55328
52008,56885,59702,26680,42522,10496,38669,32768,24605,37381,22530,57632
43816,50229,53814,19768,37658,13056,51469,31488,17949,37893,20738,56096
35624,44597,47670,14136,35354,9984,526,22528,19229,48133,7426,45856
36904,49205,51766,17208,36122,10752,63245,25600,27933,50437,18434,48160
25128,36661,39222,4408,30234,10240,14094,26112,18973,58373,11778,40480
25640,40757,43062,7992,33306,12800,30478,26368,25629,64773,9218,44320
61223,6197,7734,37687,13338,10240,21518,23040,18717,6,17922,42016
58919,7989,10294,39479,14106,10240,41742,23296,19485,1286,12290,42784
18728,47669,49974,15160,35610,10496,29966,19712,14365,2566,9218,39456
9000,37685,39478,4664,28954,12800,37390,16384,11293,3590,12546,46368
1832,30517,31798,62519,25114,9728,39438,17408,14365,2054,17922,48160
5672,38709,40246,5688,31002,9984,48654,11776,11549,3590,12802,38688
5928,46645,47670,13368,33562,9728,38670,18176,10525,1030,18434,36640
38695,9781,9782,39735,13594,10240,42254,12288,10269,63749,10242,44064
48679,32053,31798,62263,26650,9984,39694,11008,65052,59909,19970,51744
29991,16437,15670,45623,18202,10496,38926,11776,61980,63493,17154,40992
43559,46645,45878,11064,35098,9728,38158,11264,61980,6150,1026,47392
11559,10549,9526,39479,14618,10496,30478,3840,52764,7942,11266,49184
29479,34357,33334,64055,27418,10496,37902,65023,51996,2822,5890,45600
29479,41013,39222,5176,30746,9984,41998,512,48668,6662,6402,49696
28967,44085,42806,8504,32026,9472,30478,56063,42524,6406,64257,47392
18727,33333,31798,62519,27162,10240,43790,3840,34844,7686,258,45600
13095,30773,30262,60983,24346,13568,29454,62463,40476,8710,61697,49184
24359,45365,44854,11064,35098,9984,36622,56575,49180,20998,55553,48416
23591,44341,39478,5944,34074,12544,32014,7680,38428,20742,63745,53536
19239,25653,24630,55863,24346,13568,31502,55295,41500,17670,55809,38176
3879,6709,4150,35127,13850,9984,37134,55807,35612,17926,62977,38944
31271,47157,44086,10552,35354,11520,28174,61951,32796,29958,64001,46880
27175,43061,39478,5432,33562,9728,44558,60927,37148,23814,63233,35104
35623,56117,50742,16696,39706,11264,43022,4608,35868,19974,56321,33312
22311,36405,30774,61495,27162,10496,40206,65279,38940,22534,60417,29728
13095,20533,15926,46391,19482,9728,47118,8448,37916,23814,60673,30240
24871,31029,26422,57399,25370,13568,37390,58623,38684,21510,53249,39968
28455,34869,29238,59959,27930,10496,44814,64767,38428,28166,45569,29216
51751,64309,58678,24632,43802,12032,47118,256,35100,26118,60417,22304
38695,46901,40758,6456,34330,10240,41486,59903,38684,30726,46337,22560
25639,25653,18486,49207,22042,13056,38670,1536,33564,27398,46593,23840
51495,58677,50486,15928,40730,10496,40718,61439,38940,36102,46081,28192
42535,46901,38454,3896,33050,9984,40974,61951,43292,29702,44289,25888
47911,53045,44342,9784,36634,9984,35086,57599,37660,32262,50177,24352
20775,14389,5686,36151,14618,9728,36110,3328,27932,31238,51457,20512
53543,56117,47926,13368,38426,10240,32526,59391,39196,20998,43009,25888
52775,53557,44342,10296,37658,10496,17934,12544,44828,25094,48641,23328
26663,16437,7478,38199,16154,9728,18958,58623,37916,15622,46849,19488
50727,45109,36406,1848,32282,9984,5134,768,35100,12038,47105,16416
36903,26421,16438,47671,22554,10496,64781,64255,40220,12038,49921,21024
59687,54837,46390,12344,38938,9984,53773,59391,38428,5126,44801,25120
47911,37429,27958,58935,28698,9984,46093,2304,33564,61189,38657,17696
50215,39733,29494,60727,29978,9984,39437,15104,36124,54277,45057,18976
2088,60213,50742,16952,42522,11776,45837,8192,49436,55557,46593,3872
50983,35637,25910,57143,26650,10496,23309,4608,40732,49925,48129,12320
6184,59957,50742,16952,42010,9984,28173,5632,48924,42757,45057,17952
51239,30773,21302,52791,25882,9728,14093,16128,46108,42757,50945,6688
56103,35637,26166,57399,29466,9984,15885,18176,55068,37893,45313,10272
63271,40757,31798,63287,31258,9728,9997,18944,50972,37125,40961,3616
3368,47157,37686,3640,33306,9984,2829,22016,57628,28677,48385,7456
8488,52533,42806,9272,38426,14336,63756,27392,5405,30981,48129,64031
45351,11829,1846,32567,15386,10496,1549,30976,55580,26629,61441,1056
51495,15669,5430,36663,17178,10496,64524,30976,2077,25349,57345,32
34856,12854,3639,35896,49690,10240,3597,36608,65308,23557,61953,1312
63015,27957,17718,48951,23066,9984,63500,41728,5661,13829,61441,63263
53543,12597,3638,34359,12826,9216,55820,45568,3357,11525,8450,53535
27432,62773,52534,18744,41242,11776,61964,49152,10525,64772,4098,50207
20264,52533,43574,9528,34586,9984,48140,47872,8989,3845,8450,49695
25128,57397,49974,16440,39194,10240,52748,53760,28189,56836,6146,46879
19752,49973,41782,7992,33818,11520,37132,57856,17693,54532,14338,51999
20520,52277,43574,9272,35098,9472,28172,47872,17181,56324,7682,47647
7976,33845,25654,56375,24602,10496,38668,60928,8221,55556,12034,59935
63527,18741,11318,41527,16666,10240,39180,51456,18205,51460,18434,62495
3112,25653,18486,48695,21018,10496,45068,55552,14109,49668,8450,59167
22824,50741,44342,9528,35354,10496,38156,58368,30749,54532,22530,57631
39976,9270,3639,34616,49178,9728,53772,52992,24093,50180,19970,57375
55335,7221,1846,31543,12570,9728,55308,59904,27165,50692,18178,55583
5160,26165,22070,52279,23834,9984,59916,58880,24861,59652,16130,63519
61479,16693,12598,42039,18714,11776,64524,65024,29725,64516,14594,288
63271,18485,14902,44855,20762,10240,9229,55040,18205,63748,13570,12064
1064,24117,21302,51255,24346,9984,16141,60672,29213,8453,37890,6176
61735,18741,15670,45879,19994,12032,24333,57856,23837,21765,24066,10784
9000,38197,35638,312,31770,9728,34573,59648,21021,23557,27138,19488
16168,46645,43574,8760,36634,10240,45069,57088,19229,29701,24834,21280
3368,31541,28214,58423,28442,10240,59661,56064,24861,38917,30210,20512
53287,11829,9270,38711,16410,10240,8206,52480,23325,46085,32002,23840
18728,55093,53558,18744,40218,10240,20238,46336,29469,39685,19202,29728
60455,25909,24630,54071,22042,9728,18702,50944,31261,45061,29698,33312
47911,10549,9526,39223,13594,9984,23054,42240,31261,44293,39170,43296
50983,15157,14134,43831,17178,9984,23310,42752,34845,38149,32002,56096
54311,18741,17718,46903,16922,10240,17934,19968,29213,43269,29186,52512
6184,41781,41526,5432,29210,9728,25614,32256,18973,49157,38914,64032
9512,46133,45622,9528,32282,9984,15630,31744,23581,46085,20994,6689
63527,32309,31286,60215,23578,10240,19982,19968,16413,40709,36610,3617
2856,38709,38198,1592,27418,10240,7438,19200,13341,56069,24578,8225
2088,37941,37942,1336,26138,12288,7182,18176,17437,47109,24834,11297
4136,44085,43574,6968,30490,12544,11022,13312,12573,52229,20994,15137
6440,47925,47670,11576,33562,10496,2062,9728,10269,45061,25090,15393
63527,38197,37174,312,29210,9984,6414,11520,3357,42757,16898,8481
49959,22837,21302,49975,21018,10240,8206,6656,2589,51461,22018,5409
51751,28469,26678,55095,23834,13568,14094,8704,29,45573,14082,1313
55079,36917,35382,63031,27930,10240,12558,5632,64796,58885,8194,7201
63015,49973,47926,10808,35866,11520,16654,9728,29,54789,16898,57120
61735,51253,49718,13112,37658,8448,20238,16384,63772,1286,17154,53536
43559,33077,26422,54327,26394,15872,30478,14080,50716,2310,15362,52768
37159,30773,26422,54327,26650,9984,33806,9216,44060,2054,7426,46368
38183,39477,34870,62519,31002,10496,33038,13568,40476,62725,9986,58912
39975,53045,48182,10296,37658,14080,36878,22016,47132,13830,17154,42784
5927,24373,18486,45367,22042,12544,39438,15616,45596,7174,10754,38432
43815,13622,7479,36152,52762,10752,44814,11776,33052,61701,10498,46112
13607,42549,36150,64311,32026,9728,47886,15104,34588,17670,8450,37920
16167,51509,44854,7736,36634,9472,56078,11520,37660,25094,6658,37152
55590,25653,17462,45111,23066,12800,57358,2560,40988,24838,16130,43040
48166,21045,12598,40503,19738,10240,59406,65023,32028,30214,11266,52000
11047,63029,55094,18744,44314,10496,55310,5120,26652,24070,64513,42784
51238,32309,23606,51767,26650,9472,53262,54015,38684,21510,63745,44320
43558,21045,12342,41015,20762,11264,50702,54015,35868,24326,2306,53024
43046,23605,14134,42807,21786,9984,51982,52479,37660,26374,63233,44320
50470,32309,23094,52023,26138,10240,62478,57855,39196,34310,55809,44576
2855,58933,48694,12600,41242,10752,52238,51199,26396,34310,54273,46112
3367,63797,53302,16952,43802,10240,47630,49151,24604,33286,55553,43552
35110,20277,10294,38199,20250,9472,42510,47871,31004,23558,53249,45344
53542,46645,36406,65335,35098,9728,48142,43775,39708,22534,50945,34336
43046,33333,22582,50743,27162,10240,35086,48127,27164,25094,47361,26912
33830,18485,8246,35639,21018,9984,38926,50687,38684,25606,47617,30240
35622,23349,13366,40759,23066,9984,36878,48639,32540,27398,37889,29728
57894,54581,43830,6712,38426,10752,32526,49407,27676,17158,32769,29984
62758,59445,48182,11064,42778,10240,24078,42495,28188,18694,38145,27936
52774,44085,33078,61751,36122,10240,23054,35071,28956,11270,45057,26144
61734,55861,45366,9016,42266,9472,16398,50431,38428,26118,47873,19744
1319,63285,52278,16696,47130,10752,14350,55551,28956,20486,48641,18464
2343,65333,52790,17976,47130,11264,1550,56319,31260,12806,42241,24864
63014,57909,45878,10552,42266,14336,5134,59903,40732,12038,45825,22560
51494,42293,29494,58679,33562,9728,63757,58111,32796,7174,41985,19232
42022,27189,14134,43831,25882,9472,55821,57343,34844,518,30465,20000
4391,63541,50998,15672,44826,11008,54285,58879,45084,64005,41985,14880
55846,41269,28214,57911,33562,13568,45581,61439,41756,2310,30209,15392
44582,24629,11318,40759,23834,10240,41229,49151,44828,60677,39681,15392
295,51765,38198,2104,38682,9984,27405,53759,51228,61445,38401,23840
59430,39989,26934,56119,33050,9984,25357,57343,51740,56581,38401,10016
52518,25141,12086,40759,23578,9728,21005,59391,50972,63237,39937,14624
61734,34869,22070,51255,29466,10240,21005,4352,53276,47621,44545,17440
11559,48181,36406,56,36890,9216,15373,768,50716,47621,37633,17184
1575,30261,17974,46647,28954,10496,16141,63231,57628,36613,42241,13600
7975,37429,24630,53815,31514,10240,9229,57599,57116,38661,41729,14368
30247,60469,48182,12088,45594,11264,525,8192,60188,38661,42753,17440
7207,26933,14134,43063,26138,10496,65292,4608,8221,35333,49409,11552
40999,822,54070,18232,48154,11008,58124,8448,64796,33797,43265,6432
20007,36405,23350,52023,31258,9984,58892,12288,64796,20997,37889,7968
31015,45365,33846,62263,36122,9472,50444,20480,6941,16389,47105,2336
21031,30773,17462,45623,28442,10496,54284,19968,6429,25093,45825,8992
49191,63029,50230,14392,46618,12288,44044,29440,4125,20741,45313,3360
33831,41013,28982,57655,34074,9984,39692,29184,3869,15877,44289,3872
43303,50997,37942,1336,41754,10240,44044,32256,11037,22533,47105,5408
31783,33845,21302,49975,31770,10240,47884,30976,8733,15109,62721,63775
55591,63541,50998,13880,47130,10496,46604,40448,10269,12037,55553,63263
45351,46389,34358,62775,35866,9984,39180,40960,13341,2565,63745,53023
60711,65333,52790,16440,47898,11520,35596,38656,10269,58884,54017,51231
49959,47413,35382,64055,38170,9984,35084,40192,15133,5,60929,50719
32039,22325,9782,37431,25370,10496,32268,48896,26141,60932,60161,48415
39975,32821,20278,47927,30234,10240,25612,44288,32797,44036,64513,52767
43559,36917,24886,52535,33306,10496,13324,51456,28701,44548,2818,60447
45351,37173,26166,54071,33050,13056,16908,62976,27421,43268,13058,65055
808,64821,54070,16184,49690,10752,10252,1,32797,38660,14850,4128
3880,3638,58934,21304,51482,9984,8460,59904,27165,38404,11010,63007
56871,52533,42038,4152,42266,9984,11020,62720,17693,34308,9986,2336
59431,55605,45366,7480,43802,10240,13324,56320,21533,41988,9730,65055
45095,36149,26678,53559,33050,9728,13836,59648,24605,35588,10754,54559
46631,36149,27446,54327,33818,13824,15628,62208,33309,35076,13058,48927
48679,39221,30262,57655,35866,9728,35340,4865,32797,38916,14594,39455
55591,48693,39478,824,40474,10496,37388,9985,48669,42756,23042,44319
6696,4918,62262,23864,53274,10496,41228,8705,43037,37380,26370,46111
42023,30261,22326,48439,32026,10240,40972,13569,45341,28420,35330,43551
50215,39733,33078,59191,36378,13312,36364,12033,48157,35844,30210,51743
44327,33589,26422,52535,33306,9984,39180,17409,48413,33540,42498,54047
40999,26677,19510,45879,28442,13056,41740,9729,43293,29956,32258,64287
60711,54837,48694,10040,43034,10240,57100,4865,35357,48388,39938,6176
49959,41269,35382,61495,33306,9728,9229,3585,27165,49924,47106,21792
49959,42037,35894,61239,35098,9984,3597,4609,32541,64004,46082,29472
35111,23605,16950,42295,23834,9472,57356,8449,28189,9477,48898,47648
50727,43829,30518,55607,33562,14848,2573,3585,30237,16133,50434,52512
61479,58421,51510,11832,42266,9728,10509,57088,22045,32773,44290,59424
10536,14134,7991,34616,53530,10240,50957,56832,13853,46597,46594,8481
47911,44597,38454,63031,32282,9728,28942,33792,23581,35589,40450,9505
46887,42037,35638,60471,31258,14080,42510,31744,38941,50949,33282,1057
37415,31285,24118,48695,24090,10496,44558,37888,50205,53765,43010,15393
50471,50229,42550,2104,34842,13312,49422,41472,41501,64005,31234,7713
21031,13365,6198,30263,13594,9984,44558,43776,20765,62725,39938,10017
25895,21557,13878,37431,17434,9728,56590,40448,26909,59397,34306,15905
43047,48181,40758,65335,32282,9984,60942,30976,30237,4614,44034,4385
24359,26933,18742,42551,21018,9728,65038,24320,22301,4614,28418,61728
45863,57909,49718,8248,37146,9728,15887,33792,22557,1286,27138,60704
22823,36661,28214,52023,24346,10240,17167,30208,10525,9990,20994,51232
14631,24373,15926,39735,17434,12032,26895,22784,6685,5126,20226,59936
53543,16182,7735,32824,48410,10496,29199,42496,64540,14854,23298,52512
24871,44853,35638,59703,28954,10496,25615,25344,1309,17414,20226,49184
32295,58933,48950,7992,37146,11008,32271,15616,63772,16390,20226,46624
63526,22069,12086,35383,16410,10496,33551,18432,55068,20998,16130,49952
58918,20789,10550,34103,14362,10240,21775,9984,54556,22278,22018,49696
23079,64053,53814,12088,37146,9728,24591,19200,54556,27398,26626,52256
31271,11318,55,24120,45338,11520,13327,12032,58908,30470,23554,53280
58918,32821,20790,43575,21786,9984,21007,7424,51484,27142,20482,56096
64294,42037,30006,53303,24090,13056,12559,63743,45596,28934,18690,57632
10791,57397,44342,2872,33818,10752,11279,5376,36636,27910,6402,51488
12071,58933,45878,4152,35098,11008,4111,2304,27676,27654,8194,59936
551,43061,30262,54071,26138,9984,3087,64767,28188,26374,258,51488
17191,2358,54838,13624,38938,10240,65038,60927,35612,25862,4610,45088
56102,32821,18742,42807,20762,9984,783,57087,25372,27654,56577,48928
14887,2102,53814,12856,38938,11776,1807,59903,18204,23302,65025,39456
24359,11062,62262,21816,45850,10496,60174,59391,31004,23814,59905,38688
58406,34357,20022,44087,22042,10240,55310,50943,17692,27654,49153,44832
13095,63029,48950,7224,37658,12544,15,48383,9756,25862,55553,32544
295,44597,30006,53559,27674,10240,56590,46847,21276,20998,50945,29472
1063,43829,29494,53815,27162,9984,63246,57343,19228,21510,46593,27680
4647,47925,32822,56631,30490,9984,50958,45823,13084,30982,46593,32800
58662,30261,14902,38711,20506,10240,56078,47103,17180,24582,55297,32032
12583,55605,40246,64311,34586,9728,51214,45823,15388,32262,44545,26912
295,38709,23094,46391,25370,9984,49678,49151,24604,22278,47617,38176
20007,64053,48438,6712,37658,9472,45070,43007,15644,26374,45057,31008
8743,45621,29494,53559,27162,10240,45838,47103,28700,26886,45313,31008
15911,51253,35126,58679,30234,9984,46350,49919,23324,33798,44289,31264
3623,32565,17462,40759,20762,9984,45326,45823,21276,28166,41217,20256
26663,61493,45622,3640,36890,10496,35854,41215,24348,26374,46081,31776
40231,13366,63286,21560,46106,9984,27406,41471,32796,26118,48897,26656
22311,50741,35382,58679,31258,13568,28430,45055,37916,23046,41985,26912
3367,23861,7478,30263,16410,10240,19982,49919,27676,22278,44801,26144
49703,20278,4663,29496,51738,10240,10510,50175,30492,14086,29185,17696
11047,28981,12854,35639,20506,11520,63245,53759,40732,16390,50177,22048
15399,30517,14390,37175,21786,10496,64781,57087,33052,7686,58881,23584
36903,56885,41270,64823,36634,9472,53773,61951,38940,13062,42241,17952
23847,36661,20790,43575,25370,10240,45069,60927,39452,6406,43009,24352
38695,53045,37430,60983,34842,13056,30989,56831,43804,65285,32001,17184
59943,13366,63798,22328,50458,11264,24077,60927,43548,54021,46593,20512
44071,54581,39734,62775,35610,9728,18957,61695,43292,62213,42753,24864
31783,34869,20022,43319,25114,9984,19981,65279,49948,58885,46849,14880
59175,2614,54070,12344,45338,11520,16653,7168,53788,57349,38913,20000
50983,55093,40502,63799,37658,13312,10253,4096,49180,51461,42753,15136
40231,39733,25398,48439,28698,13056,13069,8960,57116,39429,50433,8224
64039,5942,57398,15416,45338,9984,62476,14336,285,42757,50177,6176
62759,4150,55350,13112,46874,11264,8205,17152,59676,34821,54785,11296
49191,48437,34102,57143,34586,13312,1037,22272,63516,24325,49153,8480
64551,65077,50998,8760,45338,12032,2061,25600,64796,27909,52993,12064
