sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12
23349,11825,52790,3641,6171,9728,22536,8706,61470,39170,513,56352
17205,6705,46646,62776,3611,9984,20488,9986,53278,41986,64768,56352
29237,17457,58934,9529,12571,10240,23560,10498,61726,48642,57088,45856
30005,18481,59190,10553,14107,9984,18696,10498,51742,46338,57856,41760
50741,37681,15159,33081,25627,10496,18952,5122,60702,41986,59136,50208
52021,38449,16183,34105,26907,11264,12552,2818,58654,41986,64000,46368
16693,3121,45878,62264,5659,9728,18952,770,56094,47362,54016,49696
42293,28721,6711,24121,19739,10240,13832,8706,63262,47106,6145,55328
28213,15409,57654,8505,11291,9984,17672,4098,6175,45314,62720,58144
52277,36913,16439,34105,26651,10240,20488,2562,799,48386,61696,54304
16949,3889,46134,62520,5659,9984,9224,7682,59934,48130,57344,56608
21557,9009,50998,1593,7963,10496,18952,9218,2591,54018,63488,57376
47925,33073,12343,29753,23323,9984,12040,14594,59166,51970,2561,55072
46901,33585,11319,28729,22299,10496,14344,4610,65054,45058,62464,57888
52021,38193,15927,33593,25627,10752,13320,7170,8223,47874,6401,61984
42549,28977,6967,24121,19483,14080,14344,10754,1311,58370,64512,56608
61749,47153,26679,44601,32539,9728,14856,7170,6687,45058,4609,53792
31797,17969,61238,12857,16411,13824,5384,10242,3103,49666,5889,64288
28981,14129,58422,9529,14107,10240,13320,16130,6687,50946,1537,56608
52021,34865,16695,34361,25371,9984,16136,63489,1823,51714,6145,55840
36149,19249,65334,16697,16923,10240,11528,6402,60190,45826,4865,49184
39221,21553,3639,20537,21019,10240,6152,10498,31,48898,5121,54048
11061,60208,40246,55864,2843,11520,12296,7426,63774,49922,2561,47904
32565,14641,61750,12857,15899,9728,11784,4866,3615,49154,3073,50464
11573,60720,40758,56632,2843,10496,14344,11522,799,48386,257,53792
52277,33585,16183,33593,25627,10496,21000,7938,6687,47106,64768,51744
18485,817,47414,63032,4635,9984,14344,11266,63262,58370,2817,54560
21045,5169,49974,569,7195,10752,18952,17922,65310,64258,3073,52768
42549,25649,6455,23097,20507,10496,19720,18434,3871,64770,3585,55328
46901,29745,11063,27705,24603,10496,23816,16898,543,54786,7169,49696
28213,11057,56374,7737,11547,13568,28424,17666,3871,52994,13057,52512
29237,13617,57910,9529,13851,9984,24840,13570,5151,3843,6657,55328
53301,35377,17207,34617,25115,9728,26888,14594,7199,57346,8961,51744
38453,21297,1335,18745,15387,12032,38664,14594,65310,63234,5633,52256
822,48177,29751,47673,32027,12288,34568,20994,62494,64002,8449,58656
44853,29489,8247,25145,19995,10496,42760,19970,1311,57602,9729,47904
23861,6961,52022,2617,6939,10240,35592,16898,5151,64258,11009,58656
39477,22065,2359,19257,14875,13568,45576,24834,2591,51714,14849,61984
49973,31281,13367,30521,21275,10240,47624,23554,3615,55298,8193,56352
10805,60464,38710,55096,64282,11008,59656,23298,1567,48642,1793,55328
52789,35121,16439,33593,23835,10496,60680,23810,543,59394,11265,55584
38709,20785,1591,19001,15643,9984,11017,16898,799,64258,65024,52512
19509,2353,47414,63800,4379,9984,17161,27394,57374,55810,7937,57376
46645,27953,9783,26681,20763,10240,21512,24834,60702,58626,16385,53280
5941,54832,33590,49208,63002,9984,17672,13826,56862,4611,6401,58144
18741,305,45622,62520,3867,11776,33800,20482,3615,57346,2049,54048
34869,14641,62774,14137,13851,9984,51720,26882,7455,55810,8193,56352
41781,21809,4663,21305,15899,9472,55304,24578,64798,59650,15617,54560
24885,5425,52022,3129,5659,9728,54280,26626,50718,60930,7169,48160
50741,30513,13111,30265,22299,10752,54280,20738,47646,61442,18945,56864
53813,33841,15927,33593,25627,11008,55304,31746,46878,51458,13313,59424
39989,20017,1847,19257,16667,12032,50696,29698,46110,55554,13057,60960
21557,2097,48438,64824,7963,9472,52488,17410,55838,59906,13313,61472
27189,7217,54070,4921,7707,9984,51464,25090,47646,55554,6145,55072
48949,28465,11063,27705,22299,10752,49160,24322,54814,63490,16129,50720
50997,29233,12343,29753,20763,10240,51976,26370,49182,61186,2561,49184
11573,56368,38198,53048,64282,9472,47112,30210,44574,52738,12033,57632
11573,57904,38454,53304,62234,9728,49160,19970,55582,55810,5121,54560
16949,63536,43062,58680,27,10496,50696,13570,51230,52482,63744,49440
62773,40753,24631,42041,26651,12544,56584,16386,50974,54530,4609,53280
43317,24369,5431,21817,17179,12544,55560,24322,51742,49410,10241,56608
39989,20529,1591,18233,14363,13312,48904,11010,49182,54018,6145,49440
27957,8497,54326,4921,6427,9984,50952,21762,50462,55042,1793,57376
30773,12337,57654,8505,7707,9984,55304,22018,45598,48386,7937,63264
16949,64816,42806,58936,1051,10496,52744,20738,48158,58114,6145,60704
37429,18225,63798,14905,11291,10240,48136,20738,39454,51458,5377,61984
14901,61744,40246,56888,64026,9984,51720,18434,49438,48898,12545,57888
37941,19249,64310,15929,14619,10752,51976,16130,39966,58114,2305,54560
41013,21041,1591,18489,17435,10240,41224,17666,45854,48898,257,58144
47669,26929,8503,26169,18203,11776,48136,15874,40734,55810,3585,57120
44085,24369,4919,22585,18459,9984,36616,10498,41246,49410,257,49696
28213,7473,54070,5689,7963,9728,37128,17154,35358,56322,9217,49696
52789,30257,13367,31289,21275,10752,39432,22786,35870,54018,12033,56352
15157,59696,41014,57400,64538,9728,38152,14338,36382,54530,7937,56096
822,43057,27447,46137,29211,9984,22792,23810,34078,59906,2049,42528
34869,13617,60470,12089,14107,13824,27912,15362,44830,52482,4865,47904
18229,62768,43574,60472,1307,12032,35336,15106,42270,57090,4097,42784
11317,58416,36150,53048,63002,10240,35080,15106,38430,49410,513,38432
58165,35889,18743,37177,21275,9984,39944,20226,44574,56578,4353,39200
14901,60976,39990,56888,63514,9728,38152,16130,43806,43522,57856,39712
18485,64560,43318,60216,61466,9984,38920,12802,40990,57090,61952,46624
17973,64816,42806,59960,61722,9216,33544,13826,43806,50690,64256,45088
25397,6449,50486,2361,2587,10240,29960,8962,43038,49666,57088,41760
37941,16945,63286,15929,8731,13568,34824,18690,41502,57858,60416,42784
50485,29745,10551,29497,17691,9984,29192,13314,42270,53762,5633,51232
21301,2865,46134,63288,1307,9728,25352,15106,43038,50690,63488,46368
47669,28465,7479,26681,17179,9728,24072,10754,40990,54018,4097,45856
48181,28209,8503,26937,18203,10752,27912,12802,48414,50946,64768,52512
33077,14129,58166,10809,5915,10496,26888,13826,55582,51458,1281,48160
55093,34609,14647,34105,21787,9984,26120,8450,42270,55554,63744,47392
16437,62256,41014,58680,63514,9984,31240,9218,43038,44802,3585,45344
16181,63024,40502,57912,63770,10496,26376,8962,39966,50946,62976,44064
17717,305,42038,59704,63514,10496,29960,4098,37662,36866,513,50464
50485,31537,10551,28729,17179,12032,31496,6658,38686,52994,64768,40224
24629,7473,49462,1337,65306,10240,26888,514,36638,55298,8705,45856
10805,59440,35382,51768,57882,9728,26376,13826,42014,48642,3585,44320
32821,15665,57910,10297,5403,9472,14600,15362,39966,50178,1793,46624
13109,61232,37430,54328,59162,9728,19208,5122,41246,52226,60672,33824
58933,39985,19255,37945,21787,12288,30984,10754,44062,52482,769,45856
18229,1329,42550,59704,64538,9984,23560,13570,44830,53762,5377,39200
23605,6449,48438,65336,2331,9984,26120,17410,49182,56578,65280,37920
26677,10545,51254,3129,4635,9984,28424,16642,56862,53762,59136,43040
2358,48433,27959,47161,30491,10240,37896,12034,52510,56834,2305,45856
28725,11569,53302,4921,7195,10496,29704,10498,57118,55554,4353,44832
33077,14641,58166,9785,8987,9984,29704,13314,50206,58626,1281,49952
20789,3377,45366,62008,2587,9984,24328,20738,58398,61442,57856,48160
24373,7473,48694,313,4635,10240,32264,11778,57118,53506,9985,53024
16693,64048,40758,57656,65306,12032,32776,17154,55326,59394,1281,52768
32309,13105,57398,9273,9243,9728,26120,16642,58654,56066,63232,52000
10805,59952,35126,51768,62490,10240,33032,11522,49950,56834,7425,50976
53301,34353,13623,31033,23067,11008,31752,19714,61726,55042,3073,55072
64821,44337,25399,43577,28699,12288,36616,9218,58142,62978,5121,51488
26421,9265,50998,2617,6683,10240,35080,12290,61726,55298,62464,53792
28981,9521,54070,5433,8987,9728,39176,7170,54046,54018,63232,64288
50997,31793,10807,28985,22299,10496,32008,9986,54046,54530,9729,63008
53813,35121,13367,31545,23323,10752,34312,16898,64798,47362,63744,63008
45109,24881,4919,22585,17435,9472,34312,15106,63006,48642,5889,1057
28469,9009,54326,5177,8475,9728,39944,6914,62238,50946,61440,58912
51253,31025,11575,28985,23835,10496,31240,11778,61726,54274,5121,8225
9269,56368,35126,49720,62746,9728,32520,11522,59678,49922,5889,60704
34869,15665,61494,11321,12315,10496,27400,13570,60958,54274,3329,57632
53557,32817,15415,31545,23067,11008,28424,3074,54814,55554,513,59936
21301,305,47926,63032,5659,8960,37128,5634,50974,51202,51456,3105
21813,1585,48182,62776,4123,13312,34824,8706,58142,46850,1,63008
40245,18481,1847,16953,14875,9472,37896,5122,60446,57346,58368,63520
3382,46385,31031,47417,33307,10240,30728,5634,57118,51970,3329,56608
60213,38705,22583,37945,27419,10496,33544,6658,57374,51458,62720,7457
41781,21297,3639,18489,18715,9984,36616,8962,59422,48898,64512,1313
1590,44337,28727,45113,34075,9984,30984,5378,59166,51458,64000,62752
31797,11057,58678,7481,13083,9984,25608,4866,59422,53762,57344,60960
12341,57904,38454,52024,795,10496,30216,4354,4383,48130,61696,60448
54325,32817,16183,31289,26139,11776,31496,65025,53534,45314,61184,59424
52789,31281,14647,29753,23067,11264,27656,64769,57118,57346,63488,55072
52533,31537,14135,28985,23067,12032,33032,4866,53534,53506,53760,64544
45365,22833,6967,22073,19227,10496,38664,9474,59934,49666,57600,60704
47925,24881,9783,23865,21787,9984,31496,4354,60190,47106,60160,58912
10549,55344,37174,49720,539,9728,30984,6658,799,48130,56064,63520
12853,58160,39478,52024,1563,9728,37384,2050,55838,45314,62976,59424
12085,55344,38454,51000,2587,10240,33288,59137,61726,44290,57088,58144
51253,27697,13879,27961,25627,9984,44808,2818,48414,51458,61184,61216
56117,32817,18231,32825,28187,10496,45832,1282,63262,55554,50688,53792
17717,62000,44598,57144,4635,10240,51208,1794,62494,52482,56576,59168
39733,17713,1847,14905,16923,10240,40200,258,64542,53762,4865,57120
62005,37937,23607,38201,31003,10240,34568,3842,58142,53250,3073,56864
41269,18737,2103,15929,18715,13568,43016,59393,61982,52994,1025,59168
48949,25905,10551,24889,23067,9472,46600,7682,55326,55810,59648,54816
12341,56624,38710,51256,1307,9984,40456,12034,543,54530,54784,54304
53045,28977,14135,28729,24091,10752,45064,64513,62238,54530,59904,62752
48181,26161,9783,23865,20507,12032,52488,9730,55838,57346,58624,56864
30005,8753,56374,4665,10523,9728,48136,6402,53278,54786,55040,58400
10549,55344,36150,49464,65306,9728,47368,10754,58910,57602,64768,53536
54325,33329,15927,30265,24347,10752,49928,3330,59678,55298,58112,51232
44085,24113,4663,18745,18971,10496,47880,9474,53790,59394,56576,48928
47157,27441,7991,22329,21019,12800,49928,6402,57886,63746,60672,56352
822,44337,27959,43065,32027,10240,50440,10754,48414,53506,56832,44576
53045,33329,14135,28729,25371,11008,47880,9218,51230,56066,60160,48672
52533,32561,14391,28473,26651,11008,53000,9474,55326,54530,56832,52256
27445,7985,53302,1593,9755,9728,51720,11010,57118,60162,56832,54304
50485,30001,11831,26681,23579,11520,47112,4610,52254,58882,64256,51232
26165,8241,51766,313,8219,13312,48392,8962,50462,53506,59392,47392
47669,30001,8247,23353,18203,9728,50184,10242,49438,59650,58368,50976
55349,46385,16439,30265,28699,15616,54024,2562,52766,56578,56064,52512
34101,18481,60214,8505,13083,9728,49672,9986,48670,52226,57856,48672
54069,37169,14647,29497,23579,10752,41992,2306,49438,57858,60928,48928
45877,30001,6967,21305,19739,10240,43016,2818,51742,61698,57600,49696
37429,21553,63542,12089,15387,13568,48136,17410,50206,58626,63488,43808
13621,64816,39478,52536,1307,9984,55048,17666,59678,46594,57856,50208
24117,9009,49974,64056,7195,9984,47624,9218,52766,56066,61696,55584
49973,33329,11319,26681,22043,10496,46088,8450,56862,55042,61696,46112
13621,63536,39734,53816,1563,9728,43528,11522,55326,51202,61952,55072
39989,23857,1079,16185,17691,10240,46856,6658,52510,48130,61696,53536
47669,31537,8759,24121,21275,10752,49416,17154,54814,51714,3329,57632
32309,17457,58678,7993,13595,10240,56328,15106,50206,54530,1793,53280
38709,22833,65334,14649,15899,10240,46344,18434,57630,54274,60672,58144
44085,28977,5431,21049,19739,9728,49416,17922,53534,56834,3841,53280
27957,13617,54326,3385,11547,9728,47368,14082,55326,50178,63488,49696
12085,64816,37942,51768,3099,10752,45576,12290,60190,49410,1281,53280
6454,55857,33847,50489,37147,11008,50696,10754,51486,56322,2817,58144
45621,31025,7479,22329,20763,9472,43272,20482,50206,53250,5889,50976
29749,16689,56630,4921,9499,10496,41224,17410,49438,49666,1,51744
11317,49,38198,51768,64026,10240,43528,15106,50206,52738,513,59680
54069,41265,16183,31545,22555,10752,29960,17922,54302,56578,8193,53792
21045,10033,48182,61752,3355,9728,38408,9986,46366,52482,7425,53280
28981,15921,56630,4665,8475,9472,45064,19458,49438,55298,10241,55840
11573,64816,38454,51512,63258,9984,45576,21762,52510,53250,10753,59936
13621,2609,41014,53560,1307,10496,44040,16386,53278,57346,11009,64032
50741,38193,13111,27705,24347,11776,43528,22018,59422,50946,3585,53280
61493,48689,24119,39481,30235,9728,39688,11778,58654,59394,15361,60704
22325,11313,49462,62776,7451,13312,40968,17410,54046,57602,3073,59680
53813,42033,16951,31289,25883,11264,40200,19714,52766,46594,7937,51744
19253,7729,46390,59960,6939,9472,40712,22018,51998,54274,7681,55072
43317,30769,6199,20537,21275,9984,38152,24066,54814,56066,15617,46624
27445,16177,54838,3385,13339,9728,34056,21762,53022,56322,16129,53536
35381,23857,63030,11321,16923,10240,34824,27394,48670,51714,7169,63776
17717,7473,44342,58168,4891,9728,31752,16642,56350,57602,5377,47648
42549,30513,4407,19257,21019,13056,36872,20994,55838,59394,9473,56352
37429,26161,64822,13369,17691,13312,34824,26370,57118,60930,2049,56864
11061,1073,37942,51256,3099,10240,36616,19714,64030,62978,4865,56352
14901,2609,42038,55608,3867,8704,37384,20738,59678,57858,1281,49696
48949,39729,11319,26169,26651,11776,37128,21506,56606,53762,7681,55072
32053,20785,59702,7737,15387,10496,39432,15618,55838,55810,6401,59936
34101,21297,61238,10041,16155,9728,43784,21762,63774,51458,6145,58144
13365,1073,39990,53560,3611,9728,36104,17154,57630,56578,8705,58144
38197,24625,65334,13881,18715,10240,36872,16642,62750,58882,3329,57888
43829,28977,6199,20793,21275,9984,35080,15362,57118,52994,5633,56864
26165,11569,53302,1337,12315,9984,33288,18178,61214,57858,9473,53536
10549,62512,37686,50744,1563,9984,32776,17410,65310,53250,64768,58400
54837,38961,17207,32057,29979,10496,30984,15106,64030,54530,7681,55584
41525,26929,3383,17209,20251,10240,29448,6914,1055,60930,7937,63264
47925,32305,10551,24377,24347,9728,41224,1794,3103,50946,3841,60192
30517,16177,58166,5945,13595,9984,33800,1282,543,46338,6401,64800
52021,36145,14647,28985,27419,9984,26888,9218,65054,50178,4097,60448
55861,40241,19511,33337,28443,9984,27400,12034,62494,54786,2049,58144
53813,38449,16439,30521,28955,12800,20232,14850,4895,50946,1,57888
44597,28977,7223,21561,23323,11264,28936,6402,62750,52738,769,60704
19765,5425,47158,60216,8475,9984,21768,4354,31,49410,2817,1569
44085,29489,6967,21049,24603,10240,27656,8706,61470,49922,54784,57120
27189,12337,54838,2361,13339,10240,18184,770,61982,46338,59136,46624
5174,53553,34103,49465,39707,9984,21256,1794,31,51202,60928,57120
39733,24625,2359,16441,21019,10240,20232,2050,65054,46850,61440,56352
47669,33073,10551,24889,26395,12288,17928,14082,2335,50946,2817,56096
27445,13361,55862,4153,14875,9728,20488,1282,61726,48386,58112,59424
50741,35633,14135,29241,28443,9984,28680,5122,64030,47106,60416,55840
52021,36657,14647,30009,29467,10496,24328,58113,11295,45058,57856,3617
15669,2353,42806,56120,7451,10496,21768,63489,5407,49154,1793,65056
19253,4145,45878,59960,8475,9984,22024,63233,2847,47874,56064,64288
62261,45873,24887,40761,35611,10240,26120,64001,9503,50946,61952,801
26165,12849,53814,1849,14363,10496,22536,63745,7199,53506,56832,9249
22837,9009,49718,64056,11547,12288,23304,4098,10271,48130,60928,63264
52533,37937,15415,30521,29723,9728,28936,64513,65310,47618,65280,59168
62005,48177,25399,41273,35867,10240,32264,3074,61470,54018,56320,65056
24373,10289,51766,569,14619,9984,21768,2050,5407,49410,54272,54304
27189,14129,54838,3385,16155,9984,26888,3586,7455,50178,58112,3873
51765,36913,15159,30009,31515,10240,27912,6658,7199,53250,55552,58912
14645,65328,42294,56120,8987,9216,29960,11522,11551,46338,52992,1569
11829,63536,39222,53048,7451,9472,33800,3074,2847,47618,64512,54304
53557,38705,16183,31289,31771,10752,34824,3074,5151,59906,59392,64032
33589,21809,61750,10041,20763,14592,40712,64513,1567,55298,57600,54816
30517,18993,58934,7737,17691,10240,37128,65281,3871,46338,59904,53024
31797,18737,59702,8761,18971,9728,30728,62721,15647,49410,56320,55840
51253,38193,14647,29497,30747,12032,30984,61697,62494,54530,1281,64800
44853,31025,8247,22841,25627,9728,38408,3330,6943,52738,60416,57888
16693,5425,44598,58424,9243,12288,38920,2562,63518,49666,58112,56352
31029,19249,59702,7993,18715,10240,34568,9474,1823,52226,53504,54304
10805,65072,38966,52024,6427,9984,32008,3842,543,53250,61952,60448
53301,39985,17207,31289,31259,10752,36360,2050,65054,51458,63488,49952
42037,30769,5431,19513,24347,10240,28168,2050,57886,45058,63488,59936
43573,31025,6711,21049,27419,12544,27400,770,59422,49922,53760,60192
14645,3889,42550,55608,10011,12288,40712,3586,63262,45314,58368,63008
27701,16177,56630,4409,16411,13824,40968,2,59422,51714,51456,60960
34613,23089,63286,10553,21787,14848,28424,61697,61982,50178,57856,53024
16181,5169,44598,57144,12315,10240,37640,7170,53022,57346,47104,51744
12853,1329,41526,53560,7963,9472,33800,63489,55070,49410,50688,63776
13621,2609,42294,54328,8219,9728,29704,8194,56350,51458,63744,63520
53301,39473,16951,30521,32283,10752,32776,61185,57630,50434,57344,64544
45109,32049,8759,22073,28187,11776,45576,64257,47134,46594,58624,55328
36661,24625,1079,13369,22555,9984,44296,3330,53534,48642,63744,60192
17205,4401,46134,58168,10779,9216,39176,57089,48414,50946,54528,59936
38197,25649,2103,14393,25371,10752,24840,65025,51742,49666,49664,62496
15413,2865,44598,56376,12315,9472,33544,1538,44830,51714,61952,61728
15669,3377,44598,55864,12315,10240,31752,1794,45854,56066,58880,57632
38965,26161,3127,15417,26651,9728,33288,2562,56862,47106,49920,62240
49205,35889,13367,26425,32795,11776,41480,64001,54558,47618,55040,60448
17973,5169,46646,58936,13083,9728,37384,63489,50462,50434,58368,61472
18229,5937,47414,59192,14875,9728,35848,5122,43038,50690,63744,60192
18997,6961,47670,59448,15387,10240,39944,64513,56094,52994,62720,55328
43573,30513,7479,20025,29211,10240,38408,8706,54302,52482,64000,57376
43317,28977,7991,20281,29211,9728,43016,2,49182,45314,60160,52512
25141,11313,54838,1081,18459,9728,44296,13314,48670,54530,65024,56352
23861,9777,53558,65080,18971,9728,39432,3586,40734,55042,62464,60960
28213,16433,58422,4409,21275,10240,47368,7170,56862,55042,58112,55072
49973,36145,15415,27705,36379,10496,46088,6914,47646,53506,58880,45600
11317,49,41014,52536,12827,9984,37128,5122,44062,49154,4353,52000
51509,38449,17719,30009,36635,10752,50696,12802,50974,52226,61696,44064
35381,22833,311,12345,24347,9984,48136,11010,51486,55810,63488,49184
45877,35633,11319,23609,30747,12800,50440,13826,57886,50946,4865,47136
17973,5937,47670,59448,12827,9472,56072,12034,55070,46850,2049,49696
38709,26673,3895,15673,24859,10240,46856,10242,55838,59138,3585,52000
40501,28721,5943,17977,27419,12288,42760,20994,55326,53506,4353,48672
20789,11313,51254,62520,14619,10240,45320,18434,50206,49666,3585,54816
39733,27697,4407,16441,25115,9728,46088,13058,46110,57602,3585,57376
18485,7217,48694,59704,12059,12544,47880,7426,59422,55042,4609,55328
15669,4145,45622,56376,12059,11776,45832,15362,53534,52482,13825,49440
28981,18481,59190,4665,21019,10240,54536,13314,53790,50946,16385,48672
30773,19761,61238,7225,21531,9728,54024,14082,53790,50434,10241,49440
44597,33585,9527,21305,30235,10752,47880,12290,50206,59138,65280,54560
56373,45105,22071,34105,37915,9728,45320,17666,51998,51714,10241,56096
34869,24625,65334,11577,27163,9984,44296,18178,56094,52226,7425,58912
17205,7985,47158,57656,15643,10496,38664,19458,53534,48642,11777,60704
37941,26417,3127,14393,28699,9984,40712,18946,64030,55554,6913,52512
2102,53809,34359,46393,47387,11264,48136,19714,63774,52226,10497,54816
59701,47153,25655,37177,43547,10752,52232,16130,61470,47618,1281,56864
29493,17457,59958,5433,25883,13312,41736,18946,55326,49922,16129,56096
44085,31025,9527,20537,33819,9984,46088,18690,58398,59906,11009,59168
44341,32561,9783,21049,34843,9984,35080,18690,59678,56322,12801,50976
42293,29489,7991,19001,33563,12544,38664,22530,64286,50690,19713,53024
20789,9265,51254,61240,19739,9728,32264,16130,60190,53506,16641,63520
63797,49969,30007,41529,43547,10240,35080,23298,3871,52994,14849,60192
24373,12849,55350,65336,22043,9728,27912,19458,59934,61186,13057,54560
21301,11825,52022,61752,20763,10496,33288,17154,61470,59906,14081,53536
20021,9009,50742,60472,19995,9728,34568,23042,2847,56578,21761,58144
35637,23345,823,11321,28187,12800,31752,25090,3103,57858,17921,52768
42293,30769,7991,18489,31515,10752,34312,24322,65310,56834,20993,53280
44341,31537,10039,20793,32027,9472,28168,19714,62494,55554,12545,53024
44853,31281,10807,20793,31771,9984,25608,29442,61982,60418,16129,57632
26165,13617,56374,825,19739,13568,21768,34050,31,53762,12033,54560
11061,64304,41782,50744,11035,11264,26632,26882,63262,56066,19457,61472
28725,16433,59702,3897,22299,10496,25608,22018,61982,54018,17409,60960
50741,36657,16439,26937,35867,10752,24584,16130,63262,57090,11265,65056
51765,37937,17975,28217,34587,10752,25096,22018,61982,57602,11521,58144
50997,37425,17463,27961,35355,11008,25096,22786,7455,59138,4609,59168
60469,46897,26935,37689,39963,9984,23816,26882,543,57346,7681,52000
56629,41265,23863,33849,38427,12032,30728,23042,1311,1795,9729,59680
46901,35889,13111,23097,35355,11520,15624,12546,55326,259,3585,60704
22581,10289,53558,63032,20763,9728,13832,18178,56606,63490,7937,63264
44085,31793,10295,20537,32539,10240,18952,21250,59422,52226,17409,64800
41781,28465,8247,17977,30491,9984,12040,17154,51230,55554,3329,60704
47157,33329,13367,23353,34331,10752,22024,16642,64542,49666,8193,60448
27957,15153,59190,3129,23323,10240,17416,14338,50462,54786,4353,63520
49973,35377,16183,26425,34331,10240,14856,19458,57118,57090,5121,63008
8245,60720,38710,47416,11547,9984,16648,9218,50462,57858,59904,57120
51253,36657,16951,27705,36379,10752,17672,12802,53278,55554,5121,64800
34101,19761,65078,9785,27419,10496,12296,13570,52766,57858,6145,54816
38453,24625,4151,13881,28443,10496,15368,8962,55582,56066,257,63520
48949,32305,14903,25657,33819,11264,12040,14850,45854,64514,63744,55072
40757,24625,6967,16953,29467,9472,14344,7426,51230,57602,6145,59680
63797,46385,31031,41785,43803,9728,16136,2050,45598,62978,59904,52000
22837,7729,53814,63288,18459,13568,18440,3586,39966,64002,1793,53280
24885,9777,55862,57,19995,13312,21256,5378,44062,59650,62464,59680
24117,9521,55350,64568,19995,9728,15112,8962,49182,65026,1,61216
62517,47409,29495,40249,42523,11008,29704,9730,38942,2307,61440,63008
26933,13361,58678,2873,21275,9472,23304,12034,37918,63234,4097,55072
47925,34097,14391,25401,33819,10496,32520,11266,37918,60162,1025,57120
30773,17713,61750,6457,25115,9984,28424,9218,43294,61186,7425,54560
47157,33073,12855,23609,34331,11520,36360,13570,45086,4867,3073,53536
20277,7473,51510,60216,19483,10240,32776,12290,42270,64514,59648,2593
4149,57904,34614,43576,7707,11520,33800,17922,43294,65026,60672,58656
34869,20273,567,10297,25115,12800,35336,11010,37662,63490,61696,1057
23605,10289,54838,64056,19995,9984,35336,8450,39198,61698,1,60448
4917,58416,35894,44088,10011,10496,44296,14082,42526,61954,57600,58144
61493,46641,27959,38713,42779,10240,48136,20738,40734,64770,62720,53536
65333,49713,32567,42809,44571,9984,47368,12034,45854,771,57344,53792
2357,56112,33078,40760,5915,10496,51464,16898,44830,61954,1025,55072
21813,8241,53302,61752,16923,9984,44552,18946,47134,62210,61440,54816
29749,15665,61238,4665,21275,9728,56328,18434,41758,61954,1281,56864
11061,63792,41782,49976,10523,10240,56328,18434,44318,64770,65024,63008
11317,63792,42038,50232,9755,9984,51208,22530,48670,259,58112,56608
51253,36401,17207,26937,32027,10752,62472,9474,43294,515,52224,54048
63541,47921,29751,39993,40475,12288,62984,18690,48158,61954,63744,55072
42549,28721,7991,17721,27675,10496,59656,13826,46878,62978,63744,55584
45877,30769,11575,21817,30491,9728,9,9474,58910,1539,513,54816
7733,62512,38710,47160,7195,9216,9,13826,58654,65282,64000,63264
33077,21809,65334,7993,21531,10240,64264,23554,48926,3587,64512,1057
56373,43313,23351,33081,35099,9728,521,16386,57118,259,52992,3873
44085,32305,11063,20281,26907,9984,3337,12034,55582,58114,56832,64544
24629,15665,56374,64824,17435,10496,61704,9986,50974,8963,61440,1569
4661,61488,36150,43320,3099,11776,8969,18434,58398,5891,64256,63008
25397,14129,57142,65336,14875,13056,4617,16386,4383,61442,1793,1057
47413,36913,14135,23609,29467,10240,65288,23042,57374,57858,61184,64032
44085,33585,10807,20281,26907,10752,9993,19970,63518,62978,57088,4641
49461,37425,16183,24889,31003,10240,2569,19458,4895,62722,2049,2081
33845,24113,311,8761,21275,9984,1801,14082,3359,63234,60928,3105
33845,23601,567,9273,22299,9728,1545,11522,6175,59906,61696,60448
14133,5169,45622,53048,11291,10496,12553,18178,11807,58114,4353,9505
14901,5681,46390,54328,11291,10496,5129,15106,7199,63490,65024,8737
19765,8753,51766,59960,13595,9472,3081,14082,9759,63490,59648,11553
11061,3377,42806,50232,9243,12800,3337,15618,6175,64770,56576,7457
41781,33329,8759,17465,28443,10240,55560,18690,4383,56578,257,11809
43829,33585,11319,19513,26907,9728,59144,18690,11807,51970,1793,6689
47413,39473,15415,23609,30491,10496,62216,13570,17439,54018,1025,6177
30261,22065,62774,5177,18971,10496,521,14082,14367,54274,61952,65056
50485,41777,17719,26425,32027,10240,55304,14594,10015,59650,61696,7713
35893,27697,3127,11321,23835,9984,59656,13826,18975,57858,63744,5409
10037,4145,42294,49464,7963,10496,64264,13826,22815,59138,58624,63776
24885,16433,57398,569,16667,14080,50696,5378,21023,58882,2817,65312
18741,11313,51254,59192,14875,10240,56072,5890,17951,60930,64768,7457
4917,63024,36662,44344,5659,11008,54280,2818,29983,59394,59392,6177
43573,34609,10551,20025,27931,12032,48904,5122,21279,52226,769,8225
43317,34609,11063,20281,27675,10240,47624,2562,19743,53506,64256,6689
44597,35377,11575,21305,28187,10240,33544,1794,27423,51970,59648,9505
18997,11313,50998,59704,12571,13056,39176,7426,17439,47362,55552,11809
29493,21553,60726,5177,19483,10496,37640,9730,29727,47362,58624,11297
52021,41777,18231,28985,30491,10752,32776,59393,24095,40450,61440,13601
54837,44337,21815,32569,33051,10752,36104,62465,20511,48386,62976,8737
50741,38961,17463,28473,28955,9984,34056,2306,24863,47362,62720,1569
35125,23857,1591,11833,18459,10496,24584,61953,23839,46850,65024,6689
11829,49,42806,52536,5915,12288,13064,41985,14367,53250,50432,3361
48949,34353,15671,26937,28699,11008,56584,50177,31,36354,57344,7457
21557,7217,52790,63544,12059,13056,35848,13314,45855,43522,257,4129
