sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
24336,14633,61746,33799,56834,11008,10240,10752
24080,19241,2867,34055,56834,10752,10752,10496
24080,19241,2867,34055,56834,10752,10752,10496
33040,36905,23859,35335,56322,10496,10496,10752
33040,36905,23859,35335,56322,10496,10496,10752
37136,43049,28723,33799,56834,10496,10496,10752
37136,43049,28723,33799,56834,10496,10496,10752
40720,51241,36659,34055,56834,10496,10240,11008
40720,51241,36659,34055,56834,10496,10240,11008
25872,21033,5171,31495,57090,10752,10496,10496
25872,21033,5171,31495,57090,10752,10496,10496
35856,43817,31539,31751,56834,10752,10496,10752
35856,43817,31539,31751,56834,10752,10496,10752
23824,14377,62514,29191,57090,10752,10496,10752
23824,14377,62514,29191,57090,10752,10496,10752
32784,33321,18739,31751,57858,10752,10496,10752
32784,33321,18739,31751,57858,10752,10496,10752
18704,3113,52018,32263,57346,10496,10496,10496
18704,3113,52018,32263,57346,10496,10496,10496
30224,28713,13875,32007,57858,10752,10496,10496
30224,28713,13875,32007,57858,10752,10496,10496
35600,37673,22835,32263,56834,10752,10496,10496
35600,37673,22835,32263,56834,10752,10496,10496
35856,38697,25139,32519,57090,10752,10752,10752
35856,38697,25139,32519,57090,10752,10752,10752
32528,32041,17971,32519,57602,10752,10496,10496
32528,32041,17971,32519,57602,10752,10496,10496
24848,17193,1331,30215,57090,10752,10752,10752
24848,17193,1331,30215,57090,10752,10752,10752
38672,44841,32307,32263,57602,10752,10496,10752
38672,44841,32307,32263,57602,10752,10496,10752
29968,27177,12851,28679,57090,10752,10752,11008
29968,27177,12851,28679,57090,10752,10752,11008
33552,33577,18995,29447,57346,10752,10240,10752
33552,33577,18995,29447,57346,10752,10240,10752
19216,1833,49202,32775,57346,11008,10496,10752
19216,1833,49202,32775,57346,11008,10496,10752
30992,26409,10035,28935,57346,10496,10240,10752
30992,26409,10035,28935,57346,10496,10240,10752
29712,31529,16179,27911,57346,11008,10240,10752
29712,31529,16179,27911,57346,11008,10240,10752
33552,36905,21811,28167,57858,11008,10240,10752
33552,36905,21811,28167,57858,11008,10240,10752
34576,40233,25907,31751,57858,10752,10496,10496
34576,40233,25907,31751,57858,10752,10496,10496
34064,38697,23347,29703,57346,10752,10496,10752
34064,38697,23347,29703,57346,10752,10496,10752
22544,13097,61746,27911,57858,10752,10496,11008
22544,13097,61746,27911,57858,10752,10496,11008
34576,40745,26163,28423,57346,10752,10496,11008
34576,40745,26163,28423,57346,10752,10496,11008
21264,7977,56626,28423,58114,10496,10496,10752
21264,7977,56626,28423,58114,10496,10496,10752
31248,31273,16435,30471,57346,10752,10496,10752
31248,31273,16435,30471,57346,10752,10496,10752
25104,17193,819,30983,57346,10752,10752,10752
25104,17193,819,30983,57346,10752,10752,10752
27152,23849,7731,33799,57858,10752,10752,10496
27152,23849,7731,33799,57858,10752,10752,10496
27664,23081,6707,34311,58114,10752,10496,10496
27664,23081,6707,34311,58114,10752,10496,10496
28176,24617,8243,34055,57602,10752,10240,11008
28176,24617,8243,34055,57602,10752,10240,11008
34320,39465,24371,30471,57602,10752,10752,10752
34320,39465,24371,30471,57602,10752,10752,10752
27920,24105,8499,30471,56578,10496,10496,10752
27920,24105,8499,30471,56578,10496,10496,10752
31248,31273,15923,30215,57602,10496,10496,10752
31248,31273,15923,30215,57602,10496,10496,10752
32784,37161,22067,30983,57602,10752,10496,10496
32784,37161,22067,30983,57602,10752,10496,10496
21776,6697,53810,31239,58114,10752,10240,10752
21776,6697,53810,31239,58114,10752,10240,10752
23824,12585,60978,29959,58114,10496,10496,10496
23824,12585,60978,29959,58114,10496,10496,10496
27408,20009,2611,30471,57858,10752,10496,10752
27408,20009,2611,30471,57858,10752,10496,10752
28432,23849,9011,29959,57602,10752,10496,10752
28432,23849,9011,29959,57602,10752,10496,10752
38160,46377,34611,30215,57090,10752,10240,10752
38160,46377,34611,30215,57090,10752,10240,10752
24848,14377,65074,29703,57346,10496,10240,10752
24848,14377,65074,29703,57346,10496,10240,10752
28432,24361,7731,29191,57602,10752,10752,11008
28432,24361,7731,29191,57602,10752,10752,11008
31504,29481,14131,30983,57602,10496,10496,10752
31504,29481,14131,30983,57602,10496,10496,10752
33040,31273,18995,29447,56834,10752,10240,10496
33040,31273,18995,29447,56834,10752,10240,10496
37136,39209,24627,30471,57602,10752,10496,10752
37136,39209,24627,30471,57602,10752,10496,10752
34576,37161,25139,29191,57602,11008,10496,10752
34576,37161,25139,29191,57602,11008,10496,10752
24592,13353,62514,28167,57602,10752,10496,10752
24592,13353,62514,28167,57602,10752,10496,10752
26640,19753,3635,28423,57602,10752,10496,11008
26640,19753,3635,28423,57602,10752,10496,11008
37136,42281,29235,29447,56834,10752,10496,10752
37136,42281,29235,29447,56834,10752,10496,10752
33808,33833,21555,26887,57858,10496,10496,10752
33808,33833,21555,26887,57858,10496,10496,10752
23824,11305,60978,29447,57346,10752,10496,11008
23824,11305,60978,29447,57346,10752,10496,11008
35344,35113,19507,28679,57858,10496,10496,10752
35344,35113,19507,28679,57858,10496,10496,10752
22288,8233,56370,27399,57090,10752,10496,10752
22288,8233,56370,27399,57090,10752,10496,10752
23824,14377,63794,26887,57346,10496,10496,11008
23824,14377,63794,26887,57346,10496,10496,11008
40208,49449,36659,28679,57346,10752,10240,10496
40208,49449,36659,28679,57346,10752,10240,10496
36624,42281,28211,28167,57602,10496,9984,10496
36624,42281,28211,28167,57602,10496,9984,10496
20240,9513,58930,30471,57090,10752,10752,10752
20240,9513,58930,30471,57090,10752,10752,10752
25872,17705,1075,30215,57346,10752,10240,10240
25872,17705,1075,30215,57346,10752,10240,10240
35600,38697,24115,30727,56834,10496,10496,10752
35600,38697,24115,30727,56834,10496,10496,10752
35856,37929,23859,30215,57090,10752,10496,10752
35856,37929,23859,30215,57090,10752,10496,10752
25616,16169,1587,28423,57346,10496,10496,10752
25616,16169,1587,28423,57346,10496,10496,10752
33552,33833,18739,32263,56834,10752,10496,10496
33552,33833,18739,32263,56834,10752,10496,10496
37648,39977,25651,29703,57090,10752,10240,11008
37648,39977,25651,29703,57090,10752,10240,11008
15632,64040,46642,29447,57090,10496,10240,10496
15632,64040,46642,29447,57090,10496,10240,10496
18704,5161,54322,27655,57346,10752,10240,10752
18704,5161,54322,27655,57346,10752,10240,10752
29968,29993,15155,27399,57090,10752,10240,10496
29968,29993,15155,27399,57090,10752,10240,10496
22544,15145,64562,26375,56834,10496,10496,10752
22544,15145,64562,26375,56834,10496,10496,10752
25872,21289,6195,25351,57602,10752,10496,10752
25872,21289,6195,25351,57602,10752,10496,10752
26640,24873,11059,26375,57602,10752,10496,10752
26640,24873,11059,26375,57602,10752,10496,10752
40720,51497,37683,26375,57602,10496,10496,10752
40720,51497,37683,26375,57602,10496,10496,10752
25616,17449,2355,26119,57602,10752,10496,10752
25616,17449,2355,26119,57602,10752,10496,10752
41744,54057,40755,26375,58114,10752,10496,10752
41744,54057,40755,26375,58114,10752,10496,10752
27408,25129,12339,26375,57602,10752,10496,10240
27408,25129,12339,26375,57602,10752,10496,10240
33296,33833,18995,26631,57602,11008,10496,10752
33296,33833,18995,26631,57602,11008,10496,10752
34320,36393,24115,26119,57346,10752,10240,10752
34320,36393,24115,26119,57346,10752,10240,10752
36112,39209,25395,26631,57602,10752,10496,10752
36112,39209,25395,26631,57602,10752,10496,10752
27920,20777,7219,27143,57602,10752,10240,10752
27920,20777,7219,27143,57602,10752,10240,10752
24592,21545,5427,25607,57090,10496,10752,10752
24592,21545,5427,25607,57090,10496,10752,10752
25360,24617,11571,25607,57346,10752,10496,10496
25360,24617,11571,25607,57346,10752,10496,10496
40464,52265,38195,26375,57346,10752,10496,10496
40464,52265,38195,26375,57346,10752,10496,10496
16144,1065,49970,27143,58114,10752,10240,10752
16144,1065,49970,27143,58114,10752,10240,10752
18704,9001,56370,26887,58114,10752,10496,10752
18704,9001,56370,26887,58114,10752,10496,10752
18704,4905,54578,28167,58114,10752,10496,10752
18704,4905,54578,28167,58114,10752,10496,10752
24080,16425,819,23559,56834,10752,10496,10752
24080,16425,819,23559,56834,10752,10496,10752
27664,23081,7219,23047,57346,10752,10496,10496
27664,23081,7219,23047,57346,10752,10496,10496
29712,24361,9779,24071,57346,10496,10240,10752
29712,24361,9779,24071,57346,10496,10240,10752
32272,31273,16947,23559,57858,10496,10240,10752
32272,31273,16947,23559,57858,10496,10240,10752
34064,36649,22835,21767,57602,10752,10240,10752
34064,36649,22835,21767,57602,10752,10240,10752
32784,37673,24883,22791,57346,10752,10496,10496
32784,37673,24883,22791,57346,10752,10496,10496
23056,12841,61234,27399,57346,10496,10240,10752
23056,12841,61234,27399,57346,10496,10240,10752
24080,17705,2611,28423,56834,10752,10752,10752
24080,17705,2611,28423,56834,10752,10752,10752
25872,24105,9779,29703,56834,10752,10496,10752
25872,24105,9779,29703,56834,10752,10496,10752
30992,31785,16691,29447,57346,10752,10496,11008
30992,31785,16691,29447,57346,10752,10496,11008
33552,37161,21555,29191,57090,10752,10752,10752
33552,37161,21555,29191,57090,10752,10752,10752
34576,40745,25651,29447,57346,10752,10496,10496
34576,40745,25651,29447,57346,10752,10496,10496
34576,38697,23859,30983,57346,10496,10240,10752
34576,38697,23859,30983,57346,10496,10240,10752
25872,20009,3123,29191,58114,10752,10496,10752
25872,20009,3123,29191,58114,10752,10496,10752
