sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
43290,43824,19496,29447,50434,10496,10496,11008
55834,64304,35624,28935,50178,10496,10496,10752
55834,64304,35624,28935,50178,10496,10496,10752
795,14897,48168,30215,49154,11008,10496,10752
795,14897,48168,30215,49154,11008,10496,10752
58138,1841,38440,31495,49410,10496,10496,10752
58138,1841,38440,31495,49410,10496,10496,10752
41498,40496,16936,30727,49154,10752,10496,11008
41498,40496,16936,30727,49154,10752,10496,11008
45338,47408,22568,31239,48898,10752,10752,10752
45338,47408,22568,31239,48898,10752,10752,10752
48922,52272,26152,32007,50690,10752,10496,10752
48922,52272,26152,32007,50690,10752,10496,10752
54298,61488,33320,32519,48642,10752,10496,10752
54298,61488,33320,32519,48642,10752,10496,10752
58906,1585,37928,30215,48642,10752,10496,10496
58906,1585,37928,30215,48642,10752,10496,10496
46874,48944,24360,29447,48642,10752,10752,10752
46874,48944,24360,29447,48642,10752,10752,10752
63002,9777,44072,31495,49154,10752,10752,10496
63002,9777,44072,31495,49154,10752,10752,10496
539,15409,48680,30983,49154,10752,10496,11008
539,15409,48680,30983,49154,10752,10496,11008
3099,18225,50984,31495,48642,10752,10496,10752
3099,18225,50984,31495,48642,10752,10496,10752
64026,9265,44840,31751,52738,10752,10496,10752
64026,9265,44840,31751,52738,10752,10496,10752
45594,43056,20776,28679,49410,10496,10496,10496
45594,43056,20776,28679,49410,10496,10496,10496
46618,45616,22824,28167,50434,10496,10496,10240
46618,45616,22824,28167,50434,10496,10496,10240
11035,27697,59688,29447,51202,10752,10240,11008
11035,27697,59688,29447,51202,10752,10240,11008
53274,57392,31272,28679,51458,10752,10496,10752
53274,57392,31272,28679,51458,10752,10496,10752
58906,63536,36136,28679,51714,10240,10496,10752
58906,63536,36136,28679,51714,10240,10496,10752
61978,2609,42280,29959,50434,10752,10496,10752
61978,2609,42280,29959,50434,10752,10496,10752
1307,8497,47400,29191,49922,10496,10496,10752
1307,8497,47400,29191,49922,10496,10496,10752
4123,14641,52264,29703,48898,10496,10496,10752
4123,14641,52264,29703,48898,10496,10496,10752
4891,15921,53544,30983,48898,10240,10496,10752
4891,15921,53544,30983,48898,10240,10496,10752
8731,20529,57128,30727,48642,10752,10496,10752
8731,20529,57128,30727,48642,10752,10496,10752
59674,58160,34856,30215,48642,10752,10496,10496
59674,58160,34856,30215,48642,10752,10496,10496
11035,23857,59432,29191,48130,10496,10496,10752
11035,23857,59432,29191,48130,10496,10496,10752
65306,9265,47400,30983,48386,10752,10752,11008
65306,9265,47400,30983,48386,10752,10752,11008
55066,60720,37160,29703,48898,10496,10240,10752
55066,60720,37160,29703,48898,10496,10240,10752
6683,22577,58152,28423,48386,10496,10240,10752
6683,22577,58152,28423,48386,10496,10240,10752
60954,3889,43560,27143,49154,10752,10496,10752
60954,3889,43560,27143,49154,10752,10496,10752
59930,2353,43048,30215,48642,10752,10496,10752
59930,2353,43048,30215,48642,10752,10496,10752
44058,42800,22056,28679,48642,10752,10496,10752
44058,42800,22056,28679,48642,10752,10496,10752
44314,43824,23848,28679,48386,10752,10496,10496
44314,43824,23848,28679,48386,10752,10496,10496
58394,64048,39720,35591,49154,10752,10240,10496
58394,64048,39720,35591,49154,10752,10240,10496
63002,4145,44328,30727,49666,10752,10496,10752
63002,4145,44328,30727,49666,10752,10496,10752
45082,41520,22312,30215,48642,10752,10240,11008
45082,41520,22312,30215,48642,10752,10240,11008
50714,47664,26920,31495,49410,10752,10496,10752
50714,47664,26920,31495,49410,10752,10496,10752
63770,6193,46120,32775,48642,10496,10496,10752
63770,6193,46120,32775,48642,10496,10496,10752
1819,12081,50216,35847,48642,10496,10240,10752
1819,12081,50216,35847,48642,10496,10240,10752
45082,42288,22312,31495,48898,10752,10496,10496
45082,42288,22312,31495,48898,10752,10496,10496
49946,49456,28200,28167,50690,10752,10240,10752
49946,49456,28200,28167,50690,10752,10240,10752
52506,54832,32040,29191,48642,10752,10496,10496
52506,54832,32040,29191,48642,10752,10496,10496
54810,59184,35624,31751,48642,10496,10496,10752
54810,59184,35624,31751,48642,10496,10496,10752
59674,49,41256,32263,48130,10496,10496,10496
59674,49,41256,32263,48130,10496,10496,10496
62746,7217,46632,31239,49410,10752,10496,10752
62746,7217,46632,31239,49410,10752,10496,10752
1307,13361,51752,30215,48898,10496,10496,10752
1307,13361,51752,30215,48898,10496,10496,10752
4635,17457,55080,30983,49922,10496,10752,10752
4635,17457,55080,30983,49922,10496,10752,10752
2587,15665,53288,30215,48898,11008,10496,10752
2587,15665,53288,30215,48898,11008,10496,10752
50970,54832,32808,29959,49666,10752,10496,10752
50970,54832,32808,29959,49666,10752,10496,10752
54810,60976,37928,31495,49666,10752,10240,10752
54810,60976,37928,31495,49666,10752,10240,10752
6939,22065,57896,32263,49922,10752,10496,10752
6939,22065,57896,32263,49922,10752,10496,10752
61466,4913,44584,32775,49154,10752,10496,10496
61466,4913,44584,32775,49154,10752,10496,10496
61210,2865,42536,33031,50946,11008,10496,10496
61210,2865,42536,33031,50946,11008,10496,10496
56858,62256,37416,34567,51202,10752,10240,10752
56858,62256,37416,34567,51202,10752,10240,10752
60186,1073,41256,34567,52482,10496,10496,10496
60186,1073,41256,34567,52482,10496,10496,10496
63002,4913,45352,30215,51458,10496,10240,10752
63002,4913,45352,30215,51458,10496,10240,10752
1819,12081,50216,31239,50690,10496,10496,10752
1819,12081,50216,31239,50690,10496,10496,10752
5147,17969,54568,30471,51458,10496,10240,10752
5147,17969,54568,30471,51458,10496,10240,10752
49434,49456,27944,31751,51202,10752,10496,10752
49434,49456,27944,31751,51202,10752,10496,10752
65306,9265,48168,33031,50690,10496,10240,10752
65306,9265,48168,33031,50690,10496,10240,10752
45594,40240,20776,30727,51714,10752,10240,10752
45594,40240,20776,30727,51714,10752,10240,10752
47898,45872,25896,30983,51458,10752,10240,10752
47898,45872,25896,30983,51458,10752,10240,10752
51994,51248,31272,32007,50946,10752,9984,10496
51994,51248,31272,32007,50946,10752,9984,10496
1819,11313,50984,34055,51202,10496,10496,10752
1819,11313,50984,34055,51202,10496,10496,10752
46874,42800,23336,30471,50946,10496,10496,11008
46874,42800,23336,30471,50946,10496,10496,11008
47642,47920,27688,32775,51202,11008,10496,11008
47642,47920,27688,32775,51202,11008,10496,11008
52250,54576,33064,33799,51458,11008,10496,11008
52250,54576,33064,33799,51458,11008,10496,11008
56602,62256,39208,33031,53762,10496,10752,10752
56602,62256,39208,33031,53762,10496,10752,10752
60186,2609,44072,33031,50690,10496,10496,10496
60186,2609,44072,33031,50690,10496,10496,10496
63770,8241,48680,33799,49922,10752,10496,10752
63770,8241,48680,33799,49922,10752,10496,10752
1563,14129,53800,33287,48898,10240,10240,10752
1563,14129,53800,33287,48898,10240,10240,10752
2587,17713,56616,34823,48642,10752,10496,10752
2587,17713,56616,34823,48642,10752,10496,10752
3099,16945,56616,33543,48898,10752,10496,11008
3099,16945,56616,33543,48898,10752,10496,11008
62490,5681,48168,32263,48898,10752,10496,11008
62490,5681,48168,32263,48898,10752,10496,11008
53786,60208,38952,32007,48642,10496,10240,10752
53786,60208,38952,32007,48642,10496,10240,10752
58138,1073,43560,30727,51970,10752,10240,10240
58138,1073,43560,30727,51970,10752,10240,10240
62234,7473,49192,32263,48898,10752,10496,11008
62234,7473,49192,32263,48898,10752,10496,11008
1307,14641,55080,32775,49154,10752,10240,10496
1307,14641,55080,32775,49154,10752,10240,10496
60698,7217,49192,34823,49922,10496,10496,10752
60698,7217,49192,34823,49922,10496,10496,10752
42010,40496,24872,33799,48898,10496,10240,10752
42010,40496,24872,33799,48898,10496,10240,10752
54810,60720,41000,29959,48642,10752,10496,10752
54810,60720,41000,29959,48642,10752,10496,10752
58650,561,44840,32519,48386,10752,10496,10752
58650,561,44840,32519,48386,10752,10496,10752
1307,13361,55080,33543,49154,10496,10240,10752
1307,13361,55080,33543,49154,10496,10240,10752
52762,58672,38696,32519,48898,10752,10240,10752
52762,58672,38696,32519,48898,10752,10240,10752
56346,63792,43048,30983,48386,10752,10240,11008
56346,63792,43048,30983,48386,10752,10240,11008
795,14385,56360,31751,48386,10496,10496,10752
795,14385,56360,31751,48386,10496,10496,10752
63002,9521,52520,32775,48898,10752,10240,10752
63002,9521,52520,32775,48898,10752,10240,10752
40730,41776,26152,30983,48386,11008,10240,10752
40730,41776,26152,30983,48386,11008,10240,10752
44058,46640,29992,30983,48386,10752,10240,10496
44058,46640,29992,30983,48386,10752,10240,10496
61978,8497,52008,32007,49922,10752,10496,10752
61978,8497,52008,32007,49922,10752,10496,10752
539,15409,57384,30983,50178,10496,10752,10752
539,15409,57384,30983,50178,10496,10752,10752
53786,63280,43560,30471,49666,10752,10496,10752
53786,63280,43560,30471,49666,10752,10496,10752
44314,46384,30504,31495,48386,10752,10496,10752
44314,46384,30504,31495,48386,10752,10496,10752
10267,27697,1577,30983,48642,10752,10496,10496
10267,27697,1577,30983,48642,10752,10496,10496
55322,58928,39720,30471,48642,10752,10496,10496
55322,58928,39720,30471,48642,10752,10496,10496
45338,44336,28968,29703,48642,11008,10496,10752
45338,44336,28968,29703,48642,11008,10496,10752
47642,50736,33576,29959,48898,10752,10240,10752
47642,50736,33576,29959,48898,10752,10240,10752
51482,57136,38952,29447,49154,10752,10496,10496
51482,57136,38952,29447,49154,10752,10496,10496
55322,63024,43816,29703,49154,10496,10496,10752
55322,63024,43816,29703,49154,10496,10496,10752
61978,7473,51752,31239,49154,10752,10240,10496
61978,7473,51752,31239,49154,10752,10240,10496
48410,53808,36392,28935,48898,10752,10496,10752
48410,53808,36392,28935,48898,10752,10496,10752
53530,59952,41256,29447,47874,11008,10496,10752
53530,59952,41256,29447,47874,11008,10496,10752
58138,561,46120,29447,49410,10752,10240,11008
58138,561,46120,29447,49410,10752,10240,11008
61722,6193,50472,32007,49922,10496,10496,10752
61722,6193,50472,32007,49922,10496,10496,10752
64282,10033,53544,32007,49154,10752,10496,10752
64282,10033,53544,32007,49154,10752,10496,10752
43546,43824,28456,27399,48386,10752,10496,10496
43546,43824,28456,27399,48386,10752,10496,10496
45594,46384,29992,27911,48130,10496,10240,10752
45594,46384,29992,27911,48130,10496,10240,10752
59674,2097,47400,27911,49154,10496,10240,10752
59674,2097,47400,27911,49154,10496,10240,10752
62746,9265,52776,30983,49410,10752,10496,10752
62746,9265,52776,30983,49410,10752,10496,10752
42778,43824,28200,29447,49410,10752,10496,11008
42778,43824,28200,29447,49410,10752,10496,11008
44314,47408,31016,28167,48642,10496,10496,10752
44314,47408,31016,28167,48642,10496,10496,10752
