sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
12806,9776,23348,39175,56066,10752,10752,10496
18438,36912,51764,39431,56322,10752,10496,10752
18438,36912,51764,39431,56322,10752,10496,10752
19206,41264,57140,40199,55554,10752,10240,10496
19206,41264,57140,40199,55554,10752,10240,10496
18950,42800,58420,38919,56578,10496,10496,10752
18950,42800,58420,38919,56578,10496,10496,10752
21510,35632,49716,39431,56578,10752,10496,11008
21510,35632,49716,39431,56578,10752,10496,11008
22790,55088,4405,39687,56322,10752,10496,10752
22790,55088,4405,39687,56322,10752,10496,10752
12038,7472,21044,38151,56322,10752,10752,10496
12038,7472,21044,38151,56322,10752,10752,10496
13830,15152,27700,37895,56066,10496,10240,10752
13830,15152,27700,37895,56066,10496,10240,10752
17670,23088,35892,39431,56066,10752,10240,10752
17670,23088,35892,39431,56066,10752,10240,10752
18694,28976,42292,36871,56066,10496,10496,10496
18694,28976,42292,36871,56066,10496,10496,10496
18182,34864,49716,39687,56066,10752,10240,10752
18182,34864,49716,39687,56066,10752,10240,10752
20486,42288,56116,39431,56834,10752,10240,10752
20486,42288,56116,39431,56834,10752,10240,10752
20230,44592,58932,39431,56578,11008,10496,10496
20230,44592,58932,39431,56578,11008,10496,10496
20998,33328,47668,38407,56834,10752,10496,10496
20998,33328,47668,38407,56834,10752,10496,10496
12038,2608,15668,36359,56322,11008,9984,10752
12038,2608,15668,36359,56322,11008,9984,10752
17670,28208,42804,36615,56578,10752,10496,10752
17670,28208,42804,36615,56578,10752,10496,10752
25094,54832,3893,37895,56578,10496,10240,10752
25094,54832,3893,37895,56578,10496,10240,10752
17670,8496,21044,35847,56834,10752,10240,11008
17670,8496,21044,35847,56834,10752,10240,11008
15878,8752,21812,37639,56322,10752,10496,10496
15878,8752,21812,37639,56322,10752,10496,10496
19974,33840,48948,38407,56066,10752,10496,10752
19974,33840,48948,38407,56066,10752,10496,10752
20742,40240,55348,38407,56322,10752,10496,10752
20742,40240,55348,38407,56322,10752,10496,10752
18438,26928,41012,36615,56066,10752,10496,10752
18438,26928,41012,36615,56066,10752,10496,10752
19974,16432,30004,38407,56578,10752,10240,10752
19974,16432,30004,38407,56578,10752,10240,10752
20486,15152,29236,37895,57090,11008,10496,10752
20486,15152,29236,37895,57090,11008,10496,10752
16646,7216,20020,36871,56578,10752,10240,10752
16646,7216,20020,36871,56578,10752,10240,10752
19974,14896,27700,36615,56066,10752,10496,10752
19974,14896,27700,36615,56066,10752,10496,10752
23046,37168,51764,36615,55810,10752,10496,10752
23046,37168,51764,36615,55810,10752,10496,10752
19462,24112,38196,36615,56066,10496,10240,10752
19462,24112,38196,36615,56066,10496,10240,10752
22534,39728,54836,37639,55810,10752,10240,10752
22534,39728,54836,37639,55810,10752,10240,10752
23046,24112,37428,36871,56066,10752,10240,10752
23046,24112,37428,36871,56066,10752,10240,10752
23558,38192,52276,36615,55810,10752,10752,10752
23558,38192,52276,36615,55810,10752,10752,10752
18438,27440,42292,36359,55298,10752,10240,10496
18438,27440,42292,36359,55298,10752,10240,10496
22790,35376,50228,38663,55810,10752,10240,10496
22790,35376,50228,38663,55810,10752,10240,10496
24326,42032,56372,38151,55810,10752,10240,10752
24326,42032,56372,38151,55810,10752,10240,10752
26886,56880,8501,38407,55810,10496,10496,10496
26886,56880,8501,38407,55810,10496,10496,10496
21766,15152,28724,36359,56066,10496,10496,10752
21766,15152,28724,36359,56066,10496,10496,10752
19462,19504,35380,37639,55810,10496,10496,10496
19462,19504,35380,37639,55810,10496,10496,10496
20998,27696,41780,37639,55810,11008,10240,10496
20998,27696,41780,37639,55810,11008,10240,10496
24582,35632,50228,38151,56066,10752,10496,11008
24582,35632,50228,38151,56066,10752,10496,11008
23814,36400,55604,37895,55554,10496,10240,10496
23814,36400,55604,37895,55554,10496,10240,10496
28422,40752,58932,35847,56066,10752,10496,10752
28422,40752,58932,35847,56066,10752,10496,10752
24070,26928,44596,37383,55554,10752,10240,10752
24070,26928,44596,37383,55554,10752,10240,10752
17926,65327,16436,39175,56322,10496,10496,10752
17926,65327,16436,39175,56322,10496,10496,10752
27910,45872,64308,37895,56066,10496,10240,10752
27910,45872,64308,37895,56066,10496,10240,10752
24326,30768,48948,34823,55554,10240,10496,10752
24326,30768,48948,34823,55554,10240,10496,10752
24582,35888,54580,38151,55298,10752,10240,10752
24582,35888,54580,38151,55298,10752,10240,10752
19206,2352,18740,37127,55298,10752,10240,10496
19206,2352,18740,37127,55298,10752,10240,10496
20742,14896,31796,36615,56066,10496,10496,10752
20742,14896,31796,36615,56066,10496,10496,10752
26118,40496,59188,37383,56066,10752,10240,10752
26118,40496,59188,37383,56066,10752,10240,10752
25094,39984,57908,39175,56066,10752,10496,10496
25094,39984,57908,39175,56066,10752,10496,10496
20998,13104,30004,38407,55810,10496,10496,10752
20998,13104,30004,38407,55810,10496,10496,10752
24326,33328,51252,37639,55554,10496,10496,10496
24326,33328,51252,37639,55554,10496,10496,10496
24838,39472,56628,36871,55554,10752,10496,10752
24838,39472,56628,36871,55554,10752,10496,10752
25862,21808,38196,39431,56066,10752,10240,10496
25862,21808,38196,39431,56066,10752,10240,10496
20998,20528,37172,37895,55810,10496,10496,10496
20998,20528,37172,37895,55810,10496,10496,10496
25094,38960,55860,38407,55810,10496,10496,10496
25094,38960,55860,38407,55810,10496,10496,10496
23302,14384,29492,37895,55810,10496,10240,10496
23302,14384,29492,37895,55810,10496,10240,10496
19718,63535,13108,37639,56066,10496,10752,10752
19718,63535,13108,37639,56066,10496,10752,10752
22790,23856,41268,35591,55810,10496,10496,10752
22790,23856,41268,35591,55810,10496,10496,10752
24326,32048,49204,37127,55810,10752,10240,10496
24326,32048,49204,37127,55810,10752,10240,10496
26886,39472,55860,38663,56322,10752,10496,10496
26886,39472,55860,38663,56322,10752,10496,10496
17926,4656,20532,37895,56066,10752,10496,10496
17926,4656,20532,37895,56066,10752,10496,10496
23814,33072,49460,36359,56322,10752,10240,10752
23814,33072,49460,36359,56322,10752,10240,10752
25350,39216,55860,39431,56066,10496,10496,10496
25350,39216,55860,39431,56066,10496,10496,10496
25350,41008,57396,38919,56066,10752,10240,10496
25350,41008,57396,38919,56066,10752,10240,10496
24582,28976,44596,38663,56066,10496,10496,10752
24582,28976,44596,38663,56066,10496,10496,10752
18694,3376,17204,36103,55554,10752,10496,10496
18694,3376,17204,36103,55554,10752,10496,10496
25350,31536,46644,38919,55810,10752,10496,10496
25350,31536,46644,38919,55810,10752,10496,10496
24070,33584,48436,38151,55810,10752,10240,11008
24070,33584,48436,38151,55810,10752,10240,11008
17670,64559,11572,37895,55298,10752,10496,10496
17670,64559,11572,37895,55298,10752,10496,10496
25350,35632,50228,38663,55810,10752,10496,10752
25350,35632,50228,38663,55810,10752,10496,10752
23302,28976,43828,38663,55554,10752,10496,10496
23302,28976,43828,38663,55554,10752,10496,10496
28422,54576,4661,38407,55554,10752,10496,10496
28422,54576,4661,38407,55554,10752,10496,10496
18950,2608,15156,37383,55810,11008,10240,11008
18950,2608,15156,37383,55810,11008,10240,11008
25094,28720,43060,36871,55810,10752,10240,10752
25094,28720,43060,36871,55810,10752,10240,10752
25862,36656,50996,36871,56066,10752,10496,10752
25862,36656,50996,36871,56066,10752,10496,10752
26118,41008,56116,37639,55810,10752,10240,10496
26118,41008,56116,37639,55810,10752,10240,10496
28422,43056,57652,36871,55810,10752,10496,10752
28422,43056,57652,36871,55810,10752,10496,10752
23046,16944,30004,34055,55298,10752,10496,10752
23046,16944,30004,34055,55298,10752,10496,10752
26118,37424,51764,35335,55554,10496,10240,10752
26118,37424,51764,35335,55554,10496,10240,10752
19974,7984,21556,34311,55554,10752,10752,10496
19974,7984,21556,34311,55554,10752,10752,10496
19718,14896,28980,35847,55810,10496,10496,10496
19718,14896,28980,35847,55810,10496,10496,10496
23814,22576,36660,36103,55554,10752,10496,10752
23814,22576,36660,36103,55554,10752,10496,10752
26118,30768,44852,37639,55554,10496,10240,10496
26118,30768,44852,37639,55554,10496,10240,10496
25606,18992,31796,38663,55810,10752,10496,10752
25606,18992,31796,38663,55810,10752,10496,10752
18438,2608,15668,37383,55554,10496,10240,10752
18438,2608,15668,37383,55554,10496,10240,10752
23046,10288,23604,40199,55810,10752,10240,10752
23046,10288,23604,40199,55810,10752,10240,10752
29958,38448,52020,38919,56066,10496,10496,10496
29958,38448,52020,38919,56066,10496,10496,10496
23558,22320,35892,37127,55042,10496,10240,10496
23558,22320,35892,37127,55042,10496,10240,10496
29958,40240,55604,39175,55554,10496,10240,10752
29958,40240,55604,39175,55554,10496,10240,10752
25350,15664,28212,40455,55810,10496,10496,10496
25350,15664,28212,40455,55810,10496,10496,10496
30214,40496,54324,38663,55810,10496,10240,10496
30214,40496,54324,38663,55810,10496,10240,10496
27654,42800,57396,37639,55554,10752,10496,10496
27654,42800,57396,37639,55554,10752,10496,10496
26886,34096,49204,39175,55810,10496,10240,10752
26886,34096,49204,39175,55810,10496,10240,10752
23558,39472,54580,39687,55042,10496,10496,10496
23558,39472,54580,39687,55042,10496,10496,10496
19718,24368,38196,38663,55554,10752,10496,11008
19718,24368,38196,38663,55554,10752,10496,11008
22022,38192,52276,39431,55810,10496,10496,10752
22022,38192,52276,39431,55810,10496,10496,10752
16902,16432,30516,38663,55554,10752,10496,10752
16902,16432,30516,38663,55554,10752,10496,10752
22790,40496,55604,38407,56066,10752,10240,10752
22790,40496,55604,38407,56066,10752,10240,10752
25350,42800,56884,38663,56066,10496,10496,10752
25350,42800,56884,38663,56066,10496,10496,10752
15878,2096,14132,39431,55554,10496,10496,10752
15878,2096,14132,39431,55554,10496,10496,10752
16134,9008,21812,36871,55810,10496,10496,10752
16134,9008,21812,36871,55810,10496,10496,10752
20486,18480,30516,37383,55810,10752,10240,10496
20486,18480,30516,37383,55810,10752,10240,10496
17670,24624,37684,38919,56322,10752,10496,10752
17670,24624,37684,38919,56322,10752,10496,10752
21510,49456,64052,38919,55554,10752,10496,10752
21510,49456,64052,38919,55554,10752,10496,10752
16646,17712,28724,38151,56834,10496,10496,10752
16646,17712,28724,38151,56834,10496,10496,10752
15366,23856,35892,40199,56322,10752,10496,10752
15366,23856,35892,40199,56322,10752,10496,10752
16134,29232,42036,41991,56066,10496,10496,10752
16134,29232,42036,41991,56066,10496,10496,10752
15622,16176,27700,39943,56578,10752,10496,10752
15622,16176,27700,39943,56578,10752,10496,10752
16646,38960,52788,39431,56066,10496,10496,10496
16646,38960,52788,39431,56066,10496,10496,10496
20230,44592,56884,39943,57346,10752,10496,10752
20230,44592,56884,39943,57346,10752,10496,10752
12806,13616,25140,36871,55554,10752,10496,10752
12806,13616,25140,36871,55554,10752,10496,10752
18950,41008,52788,39175,56066,10752,10496,10752
18950,41008,52788,39175,56066,10752,10496,10752
14086,7728,18228,40199,57090,11008,10496,10752
14086,7728,18228,40199,57090,11008,10496,10752
14598,16176,27444,36871,56066,10496,10496,10496
14598,16176,27444,36871,56066,10496,10496,10496
18438,39216,50996,36615,56322,10496,10496,10496
18438,39216,50996,36615,56322,10496,10496,10496
11270,3632,13876,38663,56066,10496,10240,10496
11270,3632,13876,38663,56066,10496,10240,10496
13318,11568,21556,37127,56322,10752,10496,10752
13318,11568,21556,37127,56322,10752,10496,10752
19462,38704,49716,37127,55810,10752,10240,10752
19462,38704,49716,37127,55810,10752,10240,10752
20230,42544,54580,38919,56066,10752,10240,10752
20230,42544,54580,38919,56066,10752,10240,10752
18438,43056,55092,38663,56066,10496,10496,10752
18438,43056,55092,38663,56066,10496,10496,10752
17926,27184,37428,39431,56066,10752,10240,10752
17926,27184,37428,39431,56066,10752,10240,10752
16646,25648,36148,37895,56066,10752,10496,10752
16646,25648,36148,37895,56066,10752,10496,10752
17926,33584,44340,38151,56066,10752,10496,10752
17926,33584,44340,38151,56066,10752,10496,10752
19718,40240,51252,39943,55810,10752,10240,10752
19718,40240,51252,39943,55810,10752,10240,10752
22022,44336,55604,39431,56322,10752,10496,10496
22022,44336,55604,39431,56322,10752,10496,10496
13830,12336,22836,39943,55810,10752,10240,10752
13830,12336,22836,39943,55810,10752,10240,10752
16646,20272,30772,38919,56066,10752,10240,10752
16646,20272,30772,38919,56066,10752,10240,10752
17414,27440,38452,38663,56066,10752,10752,10752
17414,27440,38452,38663,56066,10752,10752,10752
19206,34096,45108,39431,55042,10496,10496,10752
19206,34096,45108,39431,55042,10496,10496,10752
18694,20272,29492,38663,54274,10752,10752,10752
18694,20272,29492,38663,54274,10752,10752,10752
20486,26928,37172,37383,54274,11008,10240,10496
20486,26928,37172,37383,54274,11008,10240,10496
21254,34096,44852,37127,54018,10752,10496,10752
21254,34096,44852,37127,54018,10752,10496,10752
13574,63791,7732,37639,54274,10752,10496,10752
13574,63791,7732,37639,54274,10752,10496,10752
15366,5168,15156,35591,55042,10752,10240,10752
15366,5168,15156,35591,55042,10752,10240,10752
15622,12080,21812,35591,54786,10752,10240,10752
15622,12080,21812,35591,54786,10752,10240,10752
22022,39216,50228,37127,55298,10752,10496,11008
