sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
13592,36908,20273,38407,51714,10496,10496,10496
13592,36908,20273,38407,51714,10496,10496,10496
15384,38700,23601,37895,52226,10752,10496,11008
15384,38700,23601,37895,52226,10752,10496,11008
62231,11308,58416,36615,51458,10752,10240,10752
62231,11308,58416,36615,51458,10752,10240,10752
53015,61739,42800,37127,53506,10752,10240,10752
53015,61739,42800,37127,53506,10752,10240,10752
57879,2604,49200,39687,52738,10752,10240,10752
57879,2604,49200,39687,52738,10752,10240,10752
62231,7212,55088,38663,52226,10752,10496,10752
62231,7212,55088,38663,52226,10752,10496,10752
10008,29740,13617,38151,51970,10752,10496,10752
10008,29740,13617,38151,51970,10752,10496,10752
17432,42540,30257,38919,52482,10752,10240,10752
17432,42540,30257,38919,52482,10752,10240,10752
64535,12076,63024,39943,52482,10496,10240,10752
64535,12076,63024,39943,52482,10496,10240,10752
59671,1324,51248,38663,51970,11008,10496,10752
59671,1324,51248,38663,51970,11008,10496,10752
11288,29996,15153,38151,50690,10752,10496,10496
11288,29996,15153,38151,50690,10752,10496,10496
54807,59947,43056,37895,51202,10496,10496,10752
54807,59947,43056,37895,51202,10496,10496,10752
3864,21548,6449,37383,51202,10752,10496,10752
3864,21548,6449,37383,51202,10752,10496,10752
10776,33068,18481,38407,51714,10496,10240,10752
10776,33068,18481,38407,51714,10496,10240,10752
63511,13868,62768,36615,51202,10752,10240,10752
63511,13868,62768,36615,51202,10752,10240,10752
54551,64811,47152,38407,50946,10752,10496,10752
54551,64811,47152,38407,50946,10752,10496,10752
58135,2092,52272,38663,52994,10752,10496,10496
58135,2092,52272,38663,52994,10752,10496,10496
6424,24364,12593,37639,51458,10496,10496,10752
6424,24364,12593,37639,51458,10496,10496,10752
51223,59179,43312,37383,52482,10752,10240,10752
51223,59179,43312,37383,52482,10752,10240,10752
19736,41516,33073,40199,51714,10496,10240,10752
19736,41516,33073,40199,51714,10496,10240,10752
54039,62763,52016,39431,51202,10496,10240,10496
54039,62763,52016,39431,51202,10496,10240,10496
6936,25132,12337,39175,51970,10496,10496,10752
6936,25132,12337,39175,51970,10496,10496,10752
11032,27692,17713,37895,51458,10752,10496,10752
11032,27692,17713,37895,51458,10752,10496,10752
16920,34860,22065,38151,51458,10752,10240,10496
16920,34860,22065,38151,51458,10752,10240,10496
18200,34348,23345,37127,51714,10496,10496,10752
18200,34348,23345,37127,51714,10496,10496,10752
20504,37676,25393,39943,51714,10752,10240,11008
20504,37676,25393,39943,51714,10752,10240,11008
13848,26412,15921,37127,51458,10496,10496,10496
13848,26412,15921,37127,51458,10496,10496,10496
20504,32556,22321,36871,52226,10752,10240,10752
20504,32556,22321,36871,52226,10752,10240,10752
31512,47660,36913,37127,51970,10496,10240,10752
31512,47660,36913,37127,51970,10496,10240,10752
16152,23852,13105,36103,51714,10752,10240,10752
16152,23852,13105,36103,51714,10752,10240,10752
20504,30508,19505,37895,52738,10752,10496,10752
20504,30508,19505,37895,52738,10752,10496,10752
280,63787,50224,36359,52226,10752,10496,10752
280,63787,50224,36359,52226,10752,10496,10752
2072,2860,56624,36615,51202,10496,10240,10496
2072,2860,56624,36615,51202,10496,10240,10496
16408,25644,15153,36359,50946,10752,10240,10752
16408,25644,15153,36359,50946,10752,10240,10752
31512,46892,38961,37639,51458,10752,10496,10752
31512,46892,38961,37639,51458,10752,10496,10752
2584,1836,57648,38407,51714,10752,10496,10752
2584,1836,57648,38407,51714,10752,10496,10752
17944,23340,17457,37127,51970,10496,10496,10496
17944,23340,17457,37127,51970,10496,10496,10496
29464,43564,38961,38919,51202,10752,10496,11008
