sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
26896,49710,47922,27655,55810,10752,10496,10496
46096,29231,27955,27655,55554,10752,10496,10496
46096,29231,27955,27655,55554,10752,10496,10496
43280,18223,16691,28935,56066,10752,10496,10752
43280,18223,16691,28935,56066,10752,10496,10752
36368,2607,51,27655,55554,10752,10240,10752
36368,2607,51,27655,55554,10752,10240,10752
53520,41263,39475,28935,55810,10752,10496,10752
53520,41263,39475,28935,55810,10752,10496,10752
35088,65070,62002,28935,55298,10496,10496,11008
35088,65070,62002,28935,55298,10496,10496,11008
25872,46382,44338,27655,55298,10752,10240,10496
25872,46382,44338,27655,55298,10752,10240,10496
45328,27183,25907,27399,55554,10496,10496,10496
45328,27183,25907,27399,55554,10496,10496,10496
31760,58670,55858,27911,56066,10752,10496,10496
31760,58670,55858,27911,56066,10752,10496,10496
42256,18735,16691,28935,55298,10496,10496,10752
42256,18735,16691,28935,55298,10496,10496,10752
42256,22063,21043,29703,55810,10496,10496,10752
42256,22063,21043,29703,55810,10496,10496,10752
51216,40751,39219,29191,55810,11008,10496,10496
51216,40751,39219,29191,55810,11008,10496,10496
32784,62766,60466,29191,55554,10752,10496,10752
32784,62766,60466,29191,55554,10752,10496,10752
33296,3119,1331,28423,55554,10752,10496,10752
33296,3119,1331,28423,55554,10752,10496,10752
36368,9775,7731,29191,55298,10496,10240,10496
36368,9775,7731,29191,55298,10496,10240,10496
41232,15919,15411,30983,55042,10752,10496,11008
41232,15919,15411,30983,55042,10752,10496,11008
36368,65326,63538,31495,55298,10496,10496,10752
36368,65326,63538,31495,55298,10496,10496,10752
29712,52782,50482,31239,55810,11008,10496,10496
29712,52782,50482,31239,55810,11008,10496,10496
32528,59438,56626,29703,55810,10752,10752,10752
32528,59438,56626,29703,55810,10752,10752,10752
34064,559,64306,30215,56066,10496,10496,10496
34064,559,64306,30215,56066,10496,10496,10496
36880,8495,6195,29447,55554,10496,10496,10496
36880,8495,6195,29447,55554,10496,10496,10496
40464,15663,13619,29959,56066,10496,10496,10496
40464,15663,13619,29959,56066,10496,10496,10496
50960,39983,38195,30471,56066,10752,10496,10496
50960,39983,38195,30471,56066,10752,10496,10496
44304,26415,24371,29959,55810,10496,10496,10496
44304,26415,24371,29959,55810,10496,10496,10496
45072,24879,23091,29703,55554,10752,10496,10496
45072,24879,23091,29703,55554,10752,10496,10496
38672,12591,11315,30471,56322,10496,10752,10752
38672,12591,11315,30471,56322,10496,10752,10752
34064,2607,1843,29191,55298,10496,10496,10496
34064,2607,1843,29191,55298,10496,10496,10496
28944,53038,50994,29191,55554,10752,10240,10496
28944,53038,50994,29191,55554,10752,10240,10496
47888,31791,31539,30727,55298,10496,10496,10752
47888,31791,31539,30727,55298,10496,10496,10752
38160,6959,6195,29703,55810,10752,10496,11008
38160,6959,6195,29703,55810,10752,10496,11008
27152,50222,48946,29191,55554,10496,10240,10752
27152,50222,48946,29191,55554,10496,10240,10752
46096,29487,28467,28679,55554,10496,10240,10496
46096,29487,28467,28679,55554,10496,10240,10496
39696,14383,13107,28935,55810,10496,10240,10752
39696,14383,13107,28935,55810,10496,10240,10752
25872,49710,47666,27911,55042,10752,10496,10496
25872,49710,47666,27911,55042,10752,10496,10496
35088,9775,7987,28935,55810,10752,10240,10752
35088,9775,7987,28935,55810,10752,10240,10752
39184,14383,14131,28935,56322,10752,10496,10752
39184,14383,14131,28935,56322,10752,10496,10752
42768,22831,20531,28679,55810,10752,10496,10752
42768,22831,20531,28679,55810,10752,10496,10752
